bid	speaker	start	end	category	text	respondee_uid	respondee_sid	respondee_wid
30	AH0002	199.515	199.725	CONTINUER	네.	[53]	[68]	[4]
31	AH0002	200.8	201.289	CONTINUER	네네네.	[53]	[68]	[7]
32	AH0002	205.784	206.474	CONTINUER	예예예.	[55]	[71]	[2]
33	AH0002	207.459	208.359	ASSESSMENT	오. 오.	[55]	[71]	[7]
34	AH0002	213.345	214.824	UNDERSTANDING	어. 오.	[57]	[74]	[1]
35	AH0002	216.029	216.438	CONTINUER	네네.	[57]	[74]	[12]
36	AH0002	217.593	218.22	CONTINUER	에에.	[57]	[75]	[5]
37	AH0002	219.845	220.759	ASSESSMENT	하. 음.	[57]	[76]	[5]
38	AH0002	239.155	239.395	CONTINUER	네.	[67]	[86]	[2]
39	AH0002	260.699	262.374	CONTINUER	음음. 네네.	[71]	[92]	[1]
40	AH0001	266.627	267.015	CONTINUER	음.	[72]	[93]	[9]
41	AH0001	271.864	272.29	CONTINUER	예.	[72]	[94]	[12]
42	AH0001	275.69	276.635	ASSESSMENT	와.	[72]	[95]	[6]
43	AH0002	286.927	287.697	CONTINUER	음음. 음음.	[73]	[97]	[2]
44	AH0002	290.62	290.877	CONTINUER	네네.	[73]	[97]	[10]
45	AH0002	294.218	294.596	CONTINUER	네네.	[73]	[98]	[7]
46	AH0002	295.556	296.521	ASSESSMENT	아.	[73]	[99]	[2]
47	AH0002	311.788	312.083	CONTINUER	네네.	[77]	[104]	[6]
48	AH0001	314.299	314.769	UNDERSTANDING	아.	[78]	[105]	[2]
49	AH0001	317.059	317.754	UNDERSTANDING	예.	[78]	[105]	[12]
50	AH0001	321.769	322.002	ASSESSMENT	오.	[78]	[105]	[24]
51	AH0002	334.326	334.946	CONTINUER	예예예.	[81]	[110]	[2]
52	AH0001	341.802	342.204	CONTINUER	네.	[82]	[111]	[16]
53	AH0002	354.688	355.468	CONTINUER	음음. 음음.	[83]	[114]	[1]
54	AH0002	357.468	357.773	CONTINUER	음.	[83]	[114]	[7]
55	AH0002	360.636	361.54	AFFIRMATIVE	맞아요.	[83]	[114]	[12]
56	AH0002	363.075	363.345	CONTINUER	음.	[83]	[115]	[6]
57	AH0002	366.82	367.63	AFFIRMATIVE	아이. 그럼요.	[83]	[115]	[8]
58	AH0002	369.358	369.687	CONTINUER	음.	[83]	[115]	[11]
59	AH0002	385.349	385.864	CONTINUER	네네.	[89]	[122]	[5]
60	AH0001	392.715	393.04	CONTINUER	네.	[92]	[125]	[3]
61	AH0002	408.053	408.697	CONTINUER	음음음.	[95]	[129]	[4]
62	AH0002	427.25	427.839	CONTINUER	예예.	[107]	[142]	[7]
63	AH0001	432.781	433.196	AFFIRMATIVE	그렇죠.	[108]	[144]	[8]
64	AH0001	444.657	444.967	CONTINUER	음.	[110]	[147]	[10]
65	AH0001	448.548	449.613	UNDERSTANDING	어음.	[110]	[148]	[11]
66	AH0001	452.444	452.92	CONTINUER	음.	[110]	[148]	[22]
67	AH0001	457.723	458.878	AFFIRMATIVE	예. 맞아요.	[112]	[151]	[7]
68	AH0002	468.825	469.134	CONTINUER	음.	[113]	[152]	[2]
69	AH0002	471.601	472.272	CONTINUER	네네네.	[113]	[153]	[8]
70	AH0002	474.572	475.287	CONTINUER	음. 음음.	[113]	[154]	[8]
71	AH0002	478.009	478.601	CONTINUER	네네네.	[113]	[154]	[14]
72	AH0002	495.298	496.141	AFFIRMATIVE	어. 맞아. 맞아.	[121]	[164]	[6]
73	AH0002	497.281	497.781	CONTINUER	어어어.	[121]	[165]	[5]
74	AH0002	510.825	511.55	ASSESSMENT	아. 좋다.	[127]	[171]	[3]
75	AH0001	518.69	519.158	ASSESSMENT	어.	[130]	[175]	[7]
76	AH0001	520.179	520.63	CONTINUER	에. 흐.	[130]	[176]	[3]
77	AH0001	529.168	529.383	CONTINUER	네.	[134]	[181]	[4]
78	AH0001	538.428	539.873	AFFIRMATIVE	그러니까요.	[134]	[182]	[5]
79	AH0001	552.768	553.623	AFFIRMATIVE	그쵸. 네.	[136]	[185]	[4]
80	AH0002	564.278	564.608	CONTINUER	음.	[139]	[189]	[1]
81	AH0002	566.557	567.458	CONTINUER	음음음음.	[139]	[189]	[5]
82	AH0001	579.419	579.519	CONTINUER	음.	[142]	[193]	[1]
83	AH0001	582.309	582.644	AFFIRMATIVE	그렇죠.	[142]	[193]	[8]
84	AH0002	584.42	584.61	CONTINUER	음.	[143]	[194]	[3]
85	AH0002	585.89	586.79	AFFIRMATIVE	그러니깐요.	[143]	[194]	[6]
86	AH0002	588.0	588.26	CONTINUER	음.	[143]	[194]	[11]
87	AH0002	597.252	597.617	CONTINUER	네네.	[145]	[197]	[13]
88	AH0002	598.597	599.857	UNDERSTANDING	음. 네네.	[145]	[198]	[4]
89	AH0002	601.552	601.842	CONTINUER	음.	[145]	[198]	[10]
90	AH0002	607.091	609.011	AFFIRMATIVE	아. 맞아요. 맞아요. 네네네.	[145]	[199]	[4]
91	AH0001	627.584	627.709	CONTINUER	음.	[154]	[208]	[7]
92	AH0001	641.471	641.756	CONTINUER	예.	[164]	[219]	[5]
93	AH0001	645.155	645.325	CONTINUER	음.	[164]	[219]	[17]
94	AH0001	647.135	647.31	CONTINUER	음.	[164]	[219]	[23]
95	AH0001	648.132	648.237	CONTINUER	음.	[164]	[219]	[25]
96	AH0001	651.496	651.631	CONTINUER	음.	[164]	[220]	[5]
97	AH0001	658.645	658.96	AFFIRMATIVE	그렇죠.	[166]	[224]	[3]
98	AH0002	671.048	671.448	CONTINUER	음.	[167]	[226]	[1]
99	AH0002	672.414	672.659	CONTINUER	네.	[167]	[226]	[4]
100	AH0002	674.684	675.049	CONTINUER	어.	[167]	[226]	[7]
101	AH0002	678.739	679.195	ASSESSMENT	오.	[167]	[227]	[6]
102	AH0002	683.66	684.93	AFFIRMATIVE	맞아요. 맞아요.	[167]	[228]	[12]
103	AH0002	688.265	688.655	CONTINUER	네.	[167]	[228]	[17]
104	AH0002	689.71	690.54	ASSESSMENT	우와.	[167]	[229]	[3]
105	AH0002	694.735	695.325	CONTINUER	네네네.	[167]	[229]	[9]
106	AH0001	711.814	711.984	CONTINUER	응.	[172]	[235]	[19]
107	AH0002	713.885	714.275	CONTINUER	네네네.	[173]	[236]	[2]
108	AH0002	715.943	716.478	CONTINUER	음.	[173]	[237]	[6]
109	AH0002	717.948	718.823	AFFIRMATIVE	맞아요.	[173]	[237]	[10]
110	AH0002	720.978	721.258	CONTINUER	음.	[173]	[237]	[16]
111	AH0002	723.163	723.433	CONTINUER	음.	[173]	[237]	[21]
112	AH0001	732.141	732.445	CONTINUER	네.	[174]	[239]	[13]
113	AH0002	742.523	743.228	AFFIRMATIVE	맞아요. 맞아.	[179]	[245]	[7]
114	AH0001	750.205	750.544	CONTINUER	음.	[180]	[247]	[8]
115	AH0001	762.44	763.051	AFFIRMATIVE	맞어.	[182]	[250]	[11]
116	AH0002	776.635	777.073	CONTINUER	네네네.	[189]	[258]	[2]
117	AH0002	785.424	786.143	AFFIRMATIVE	맞아. 맞아.	[189]	[259]	[17]
118	AH0002	787.487	787.963	CONTINUER	음.	[189]	[260]	[2]
119	AH0001	798.218	799.093	AFFIRMATIVE	그렇죠.	[190]	[261]	[17]
120	AH0001	806.713	807.578	ASSESSMENT	어.	[192]	[263]	[2]
121	AH0002	813.856	814.231	ASSESSMENT	오.	[]	[]	[]
122	AH0002	815.921	816.686	ASSESSMENT	오.	[193]	[265]	[3]
123	AH0002	821.819	822.019	CONTINUER	음.	[195]	[267]	[4]
124	AH0001	839.481	839.911	CONTINUER	네.	[200]	[272]	[14]
125	AH0001	851.877	852.092	CONTINUER	음.	[202]	[276]	[5]
126	AH0001	857.397	858.807	AFFIRMATIVE	아. 맞아요.	[202]	[277]	[6]
127	AH0001	860.354	861.244	UNDERSTANDING	음.	[202]	[278]	[1]
128	AH0001	863.239	863.969	UNDERSTANDING	아.	[202]	[278]	[7]
129	AH0001	867.059	867.609	AFFIRMATIVE	그러니까요.	[202]	[278]	[18]
130	AH0002	871.984	872.249	CONTINUER	네네.	[203]	[280]	[6]
131	AH0002	873.249	873.639	REQUEST_CONFIRMATION	아. 그래요?	[203]	[280]	[10]
132	AH0002	876.674	876.986	CONTINUER	네네.	[205]	[282]	[4]
133	AH0002	878.626	878.991	CONTINUER	음.	[205]	[283]	[5]
134	AH0001	888.733	889.138	CONTINUER	네네.	[210]	[288]	[7]
135	AH0001	920.492	920.992	CONTINUER	어.	[216]	[294]	[2]
136	AH0002	925.34	925.65	CONTINUER	네네.	[217]	[295]	[3]
137	AH0002	927.189	928.138	UNDERSTANDING	아.	[217]	[295]	[6]
138	AH0002	929.592	930.282	UNDERSTANDING	음.	[217]	[296]	[3]
139	AH0002	934.237	934.657	AFFIRMATIVE	그렇죠.	[217]	[296]	[13]
140	AH0002	936.7	937.067	CONTINUER	음.	[217]	[296]	[21]
141	AH0001	944.315	944.505	ASSESSMENT	허걱.	[218]	[298]	[11]
142	AH0001	944.949	945.674	ASSESSMENT	우와.	[218]	[298]	[11]
143	AH0002	959.078	959.445	CONTINUER	네네.	[225]	[306]	[1]
144	AH0002	961.035	962.925	CONTINUER	음. 음음음음.	[225]	[307]	[4]
145	AH0002	966.82	967.42	CONTINUER	음음.	[225]	[307]	[13]
146	AH0002	970.11	971.695	AFFIRMATIVE	맞아요. 음음음.	[227]	[309]	[3]
147	AH0002	972.536	972.765	CONTINUER	음.	[227]	[309]	[5]
148	AH0002	976.579	977.299	CONTINUER	음음음.	[227]	[310]	[8]
149	AH0002	978.424	978.909	ASSESSMENT	오.	[227]	[310]	[12]
150	AH0002	979.859	981.114	AFFIRMATIVE	그렇군요. 그렇군요.	[227]	[310]	[17]
151	AH0002	983.309	983.614	CONTINUER	어.	[227]	[310]	[24]
152	AH0002	986.221	988.076	AFFIRMATIVE	아. 맞아요. 맞아요.	[227]	[311]	[5]
153	AH0002	989.251	989.836	CONTINUER	음음.	[227]	[311]	[11]
154	AH0002	992.286	992.556	CONTINUER	음.	[227]	[311]	[15]
155	AH0001	998.438	999.473	CONTINUER	음. 네.	[228]	[312]	[9]
156	AH0001	1002.002	1002.463	AFFIRMATIVE	그러니까.	[228]	[313]	[4]
157	AH0001	1003.568	1003.793	CONTINUER	음.	[228]	[313]	[7]
158	AH0001	1010.789	1011.229	CONTINUER	음.	[228]	[315]	[1]
159	AH0002	1019.085	1019.68	CONTINUER	음음음.	[229]	[316]	[6]
160	AH0002	1024.853	1025.338	CONTINUER	네네네.	[231]	[318]	[4]
161	AH0002	1026.638	1026.983	CONTINUER	음.	[231]	[318]	[8]
162	AH0001	1034.817	1035.265	AFFIRMATIVE	그럼요.	[232]	[319]	[10]
163	AH0001	1043.841	1044.316	AFFIRMATIVE	그러니까.	[236]	[324]	[9]
164	AH0001	1057.719	1059.529	UNDERSTANDING	예. 예.	[240]	[328]	[4]
165	AH0001	1063.455	1063.7	CONTINUER	음.	[240]	[329]	[1]
166	AH0001	1067.46	1068.115	CONTINUER	네.	[240]	[329]	[13]
167	AH0002	1072.017	1072.644	AFFIRMATIVE	그러니깐요.	[241]	[330]	[5]
168	AH0002	1076.015	1076.743	CONTINUER	네네네네.	[241]	[331]	[7]
169	AH0002	1077.913	1078.253	CONTINUER	음음.	[241]	[332]	[4]
170	AH0002	1079.943	1080.598	CONTINUER	네네네네.	[241]	[332]	[10]
171	AH0001	1083.594	1083.879	CONTINUER	네.	[242]	[333]	[2]
172	AH0001	1097.248	1097.387	CONTINUER	음.	[246]	[338]	[10]
173	AH0001	1109.337	1109.607	CONTINUER	에.	[248]	[342]	[7]
174	AH0001	1115.969	1116.244	CONTINUER	예.	[250]	[345]	[4]
175	AH0001	1116.881	1117.125	CONTINUER	에.	[250]	[346]	[3]
176	AH0001	1124.841	1126.436	UNDERSTANDING	아. 그러니까.	[252]	[349]	[8]
177	AH0002	1130.046	1130.201	CONTINUER	네.	[253]	[350]	[3]
178	AH0002	1131.15	1131.61	CONTINUER	음음.	[253]	[350]	[4]
179	AH0002	1134.898	1135.093	CONTINUER	음.	[253]	[351]	[9]
180	AH0001	1142.217	1142.489	CONTINUER	네.	[254]	[352]	[15]
181	AH0001	1144.88	1145.3	AFFIRMATIVE	그렇죠.	[254]	[353]	[8]
182	AH0002	1155.653	1156.653	CONTINUER	네네네. 네.	[259]	[359]	[2]
183	AH0002	1159.833	1160.953	CONTINUER	네. 어.	[259]	[359]	[11]
184	AH0002	1162.278	1162.383	CONTINUER	네.	[259]	[359]	[17]
185	AH0001	1215.956	1216.224	CONTINUER	네.	[264]	[366]	[15]
186	AH0002	1218.586	1219.696	CONTINUER	음. 네네.	[265]	[368]	[5]
187	AH0002	1229.374	1230.288	UNDERSTANDING	음음음.	[267]	[371]	[4]
188	AH0002	1231.556	1231.801	CONTINUER	네.	[267]	[372]	[1]
189	AH0002	1234.711	1235.016	REQUEST_CONFIRMATION	그래요?	[267]	[372]	[11]
190	AH0001	1280.177	1280.417	CONTINUER	네.	[282]	[393]	[1]
191	AH0001	1285.231	1285.911	UNDERSTANDING	아.	[282]	[393]	[14]
192	AH0001	1293.156	1293.261	CONTINUER	어.	[284]	[395]	[3]
193	AH0001	1296.192	1296.499	CONTINUER	네.	[284]	[395]	[9]
194	AH0001	1300.347	1300.604	CONTINUER	응.	[284]	[396]	[7]
195	AH0001	1303.694	1304.674	UNDERSTANDING	아.	[284]	[397]	[11]
196	AH0002	1310.395	1310.72	ASSESSMENT	아.	[285]	[399]	[3]
197	AH0002	1317.474	1318.454	CONTINUER	음. 네네네.	[289]	[403]	[2]
198	AH0002	1319.677	1319.983	CONTINUER	네네.	[289]	[403]	[7]
