bid	speaker	start	end	category	text	respondee_uid	respondee_sid	respondee_wid
60	DG0001	409.412	409.777	CONTINUER	네.	[28]	[68]	[16]
61	DG0001	410.692	411.167	CONTINUER	으흠.	[28]	[68]	[19]
62	DG0001	413.084	413.529	CONTINUER	음.	[28]	[69]	[4]
63	DG0001	418.414	418.799	CONTINUER	네.	[28]	[70]	[9]
64	DG0001	426.544	427.059	CONTINUER	네네.	[28]	[70]	[24]
65	DG0001	429.661	430.346	CONTINUER	네.	[28]	[71]	[4]
66	DG0001	440.016	441.406	UNDERSTANDING	아. 음.	[30]	[74]	[6]
67	DG0001	445.362	445.757	CONTINUER	네.	[32]	[76]	[6]
68	DG0001	449.806	450.121	REQUEST_CONFIRMATION	그래요?	[32]	[77]	[1]
69	DG0001	456.716	457.011	CONTINUER	음.	[32]	[77]	[15]
70	DG0001	464.529	464.814	CONTINUER	음.	[32]	[78]	[11]
71	DG0001	472.663	473.273	CONTINUER	음.	[32]	[79]	[12]
72	DG0001	507.947	508.557	CONTINUER	음.	[34]	[87]	[6]
73	DG0001	511.042	511.472	AFFIRMATIVE	그렇죠.	[34]	[87]	[16]
74	DG0001	516.452	517.01	UNDERSTANDING	아!	[34]	[87]	[33]
75	DG0001	522.493	523.243	UNDERSTANDING	아.	[36]	[90]	[2]
76	DG0001	524.572	524.852	CONTINUER	음.	[38]	[92]	[1]
77	DG0001	527.942	528.317	CONTINUER	네.	[38]	[92]	[7]
78	DG0001	542.074	542.749	CONTINUER	네네.	[38]	[94]	[8]
79	DG0001	544.461	545.051	UNDERSTANDING	음.	[38]	[95]	[5]
80	DG0001	548.776	549.131	UNDERSTANDING	아하.	[38]	[95]	[13]
81	DG0001	550.628	551.128	CONTINUER	네네.	[38]	[96]	[5]
82	DG0001	552.848	553.243	CONTINUER	네.	[38]	[96]	[10]
83	DG0002	556.96	557.67	AFFIRMATIVE	네. 그렇죠.	[39]	[97]	[6]
84	DG0001	575.649	576.059	CONTINUER	음.	[40]	[100]	[4]
85	DG0001	581.754	582.221	CONTINUER	네.	[40]	[100]	[17]
86	DG0001	588.831	589.281	CONTINUER	음.	[40]	[101]	[10]
87	DG0001	592.346	592.576	CONTINUER	네.	[40]	[101]	[17]
88	DG0001	597.422	597.842	CONTINUER	음.	[40]	[102]	[5]
89	DG0001	607.602	608.192	CONTINUER	음.	[42]	[105]	[6]
