bid	speaker	start	end	category	text	respondee_uid	respondee_sid	respondee_wid
91	DG0001	680.127	680.622	CONTINUER	어.	[69]	[140]	[10]
92	DG0001	693.412	694.232	UNDERSTANDING	음.	[71]	[142]	[14]
93	DG0002	696.479	696.614	CONTINUER	네.	[72]	[143]	[4]
94	DG0001	697.821	697.976	CONTINUER	예.	[73]	[144]	[1]
95	DG0001	706.005	706.69	CONTINUER	음.	[73]	[145]	[16]
96	DG0001	710.449	710.999	UNDERSTANDING	음.	[73]	[146]	[5]
97	DG0001	727.044	727.634	CONTINUER	어.	[79]	[152]	[8]
98	DG0001	733.057	734.487	UNDERSTANDING	네. 아.	[83]	[156]	[3]
99	DG0002	735.045	735.195	CONTINUER	네.	[84]	[157]	[1]
100	DG0001	746.246	746.646	CONTINUER	네.	[85]	[160]	[1]
101	DG0001	751.102	751.612	UNDERSTANDING	음.	[85]	[161]	[3]
102	DG0001	753.381	753.621	CONTINUER	음.	[85]	[161]	[9]
103	DG0001	757.801	758.056	UNDERSTANDING	아.	[85]	[162]	[8]
104	DG0001	768.163	768.613	CONTINUER	어.	[87]	[165]	[3]
105	DG0001	770.798	771.648	CONTINUER	네.	[87]	[165]	[10]
106	DG0001	796.071	796.451	CONTINUER	으음.	[89]	[171]	[4]
107	DG0001	804.759	805.714	UNDERSTANDING	어.	[89]	[173]	[6]
108	DG0001	815.916	816.491	UNDERSTANDING	음.	[89]	[174]	[15]
109	DG0001	820.31	820.895	UNDERSTANDING	아. 아.	[89]	[175]	[11]
110	DG0001	832.378	833.183	UNDERSTANDING	어.	[89]	[177]	[5]
111	DG0001	840.359	841.169	CONTINUER	네에.	[89]	[178]	[11]
112	DG0001	843.274	843.739	UNDERSTANDING	아.	[89]	[178]	[18]
113	DG0001	843.843	844.608	AFFIRMATIVE	그렇구나.	[89]	[178]	[18]
114	DG0001	846.472	846.827	CONTINUER	네.	[89]	[179]	[7]
115	DG0001	855.166	855.451	CONTINUER	예.	[91]	[182]	[2]
