bid	speaker	start	end	category	text	respondee_uid	respondee_sid	respondee_wid
29	AH0001	165.139	165.759	CONTINUER	음.	[18]	[42]	[3]
30	AH0001	167.895	169.075	AFFIRMATIVE	그렇죠.	[18]	[42]	[10]
31	AH0002	177.639	178.139	AFFIRMATIVE	그렇죠.	[19]	[43]	[18]
32	AH0001	194.978	195.523	CONTINUER	네.	[22]	[48]	[14]
33	AH0001	199.44	199.966	ASSESSMENT	어!	[22]	[48]	[22]
34	AH0001	204.757	205.067	CONTINUER	네.	[24]	[51]	[4]
35	AH0001	206.087	207.337	ASSESSMENT	어! 네.	[24]	[52]	[1]
36	AH0001	212.887	213.382	CONTINUER	음.	[24]	[52]	[14]
37	AH0001	216.787	217.246	CONTINUER	네.	[24]	[53]	[5]
38	AH0001	219.685	220.395	CONTINUER	음.	[24]	[54]	[6]
39	AH0001	223.049	223.499	CONTINUER	음.	[24]	[55]	[3]
40	AH0001	225.184	225.589	CONTINUER	음.	[24]	[55]	[8]
41	AH0001	226.257	226.933	CONTINUER	음.	[24]	[55]	[10]
42	AH0001	229.578	230.008	CONTINUER	음.	[24]	[55]	[14]
43	AH0001	270.302	270.567	CONTINUER	네.	[28]	[62]	[9]
44	AH0001	273.237	273.717	CONTINUER	음.	[28]	[62]	[15]
45	AH0001	277.464	277.821	CONTINUER	네.	[28]	[62]	[23]
46	AH0001	281.773	282.088	CONTINUER	네.	[30]	[65]	[1]
47	AH0001	284.097	284.297	CONTINUER	음.	[30]	[65]	[6]
48	AH0001	285.739	287.264	CONTINUER	음. 네네.	[30]	[65]	[9]
49	AH0001	290.394	290.843	UNDERSTANDING	오.	[30]	[65]	[19]
50	AH0002	298.377	298.772	CONTINUER	네.	[33]	[68]	[11]
51	AH0001	302.043	302.553	CONTINUER	음.	[34]	[69]	[7]
52	AH0001	304.878	305.228	CONTINUER	네.	[34]	[69]	[13]
53	AH0001	306.173	306.838	CONTINUER	음음음.	[34]	[69]	[17]
54	AH0001	308.062	308.427	CONTINUER	음.	[34]	[70]	[2]
55	AH0001	310.073	310.433	CONTINUER	네.	[34]	[71]	[4]
56	AH0001	311.553	313.192	UNDERSTANDING	음. 네.	[34]	[71]	[8]
57	AH0001	315.372	316.052	CONTINUER	음.	[34]	[71]	[17]
58	AH0002	337.363	337.941	AFFIRMATIVE	그쵸.	[35]	[73]	[26]
59	AH0001	355.819	356.109	CONTINUER	네.	[36]	[75]	[9]
60	AH0001	361.592	362.187	AFFIRMATIVE	그렇죠. 그렇죠.	[36]	[76]	[13]
61	AH0001	364.139	364.619	CONTINUER	음.	[36]	[77]	[6]
62	AH0001	384.013	384.418	AFFIRMATIVE	그렇지.	[38]	[81]	[7]
63	AH0001	387.446	387.786	CONTINUER	음.	[38]	[82]	[6]
64	AH0001	392.24	393.695	AFFIRMATIVE	아. 그렇죠. 네네.	[38]	[82]	[15]
65	AH0001	395.122	395.547	CONTINUER	음음.	[38]	[83]	[4]
66	AH0001	397.118	397.678	CONTINUER	네.	[38]	[83]	[7]
67	AH0001	400.929	401.225	CONTINUER	네.	[38]	[84]	[6]
68	AH0001	402.17	402.575	CONTINUER	네네.	[38]	[84]	[8]
69	AH0001	404.716	405.236	CONTINUER	음.	[38]	[85]	[4]
70	AH0001	407.091	407.415	CONTINUER	음.	[38]	[85]	[8]
71	AH0001	408.881	409.196	CONTINUER	네.	[38]	[85]	[11]
72	AH0001	412.545	412.935	CONTINUER	음.	[38]	[86]	[7]
73	AH0001	416.971	417.451	CONTINUER	음.	[38]	[86]	[14]
74	AH0001	417.506	418.207	AFFIRMATIVE	아. 그렇죠.	[38]	[86]	[16]
75	AH0001	422.782	423.147	CONTINUER	음.	[38]	[87]	[6]
76	AH0001	425.545	425.881	CONTINUER	네.	[38]	[87]	[12]
77	AH0001	430.929	431.254	CONTINUER	음.	[38]	[88]	[13]
78	AH0001	433.769	435.528	CONTINUER	네. 음. 네.	[38]	[88]	[20]
79	AH0001	437.181	437.511	CONTINUER	음음.	[38]	[89]	[3]
80	AH0001	438.807	439.101	CONTINUER	음.	[38]	[89]	[5]
81	AH0001	441.016	441.206	CONTINUER	어.	[38]	[89]	[8]
82	AH0001	443.235	443.585	CONTINUER	음.	[38]	[89]	[11]
83	AH0002	455.878	456.528	AFFIRMATIVE	맞아요.	[39]	[91]	[20]
84	AH0001	491.846	492.071	CONTINUER	네.	[40]	[96]	[9]
85	AH0001	493.446	494.996	AFFIRMATIVE	어. 그렇죠. 네네.	[40]	[96]	[12]
86	AH0001	501.135	503.145	AFFIRMATIVE	아. 그렇죠. 그렇죠. 맞아요.	[40]	[97]	[14]
87	AH0002	511.505	512.125	AFFIRMATIVE	맞아요.	[41]	[99]	[14]
88	AH0001	542.997	543.341	CONTINUER	음.	[42]	[109]	[2]
89	AH0002	554.74	555.545	AFFIRMATIVE	맞아요.	[43]	[111]	[19]
90	AH0001	565.632	566.687	CONTINUER	어. 네.	[46]	[114]	[6]
91	AH0001	568.718	569.432	AFFIRMATIVE	그렇지.	[46]	[115]	[6]
92	AH0001	570.354	570.979	CONTINUER	음.	[46]	[116]	[3]
93	AH0001	572.018	572.524	CONTINUER	네.	[46]	[116]	[6]
94	AH0001	576.959	577.669	AFFIRMATIVE	그렇죠.	[46]	[116]	[20]
95	AH0001	584.671	585.411	AFFIRMATIVE	그렇지.	[46]	[117]	[14]
96	AH0001	588.127	588.672	CONTINUER	네.	[46]	[118]	[6]
97	AH0001	593.523	594.257	AFFIRMATIVE	그렇죠.	[46]	[118]	[19]
98	AH0001	598.827	598.937	CONTINUER	음.	[48]	[120]	[7]
99	AH0001	600.346	600.62	CONTINUER	음음.	[48]	[120]	[11]
100	AH0001	609.536	610.266	CONTINUER	음.	[50]	[123]	[6]
101	AH0001	611.931	612.791	CONTINUER	음음.	[50]	[123]	[11]
102	AH0001	616.756	617.696	CONTINUER	음.	[50]	[123]	[19]
103	AH0002	622.223	623.078	AFFIRMATIVE	맞습니다.	[51]	[124]	[10]
104	AH0002	628.617	629.043	CONTINUER	네.	[51]	[125]	[13]
105	AH0002	639.375	640.635	AFFIRMATIVE	맞아요. 맞아요.	[53]	[128]	[17]
106	AH0001	649.816	650.182	AFFIRMATIVE	그렇죠.	[54]	[131]	[6]
107	AH0001	651.142	652.362	AFFIRMATIVE	그렇죠. 음.	[54]	[132]	[3]
108	AH0001	654.474	655.169	AFFIRMATIVE	그니까요.	[54]	[132]	[9]
109	AH0001	656.679	656.939	CONTINUER	네.	[54]	[133]	[6]
110	AH0001	659.283	659.668	CONTINUER	음.	[54]	[133]	[11]
111	AH0001	662.013	662.658	AFFIRMATIVE	그렇죠.	[54]	[133]	[18]
112	AH0001	680.227	680.752	AFFIRMATIVE	그러니까요.	[58]	[139]	[2]
113	AH0001	682.447	682.917	AFFIRMATIVE	그렇죠.	[58]	[139]	[9]
114	AH0001	685.853	686.493	AFFIRMATIVE	그렇지.	[58]	[139]	[15]
115	AH0001	689.388	689.908	AFFIRMATIVE	그니까요.	[58]	[139]	[22]
116	AH0001	694.036	695.596	AFFIRMATIVE	음. 그렇죠.	[58]	[140]	[9]
117	AH0001	716.603	717.193	CONTINUER	음.	[60]	[144]	[5]
118	AH0001	720.813	722.018	AFFIRMATIVE	그렇죠. 네.	[60]	[145]	[7]
119	AH0001	722.882	723.632	AFFIRMATIVE	그렇지.	[60]	[145]	[11]
120	AH0001	726.243	726.603	CONTINUER	음.	[60]	[146]	[7]
121	AH0001	730.528	730.993	CONTINUER	아.	[60]	[146]	[17]
122	AH0002	737.905	738.218	AFFIRMATIVE	그쵸.	[63]	[149]	[8]
123	AH0001	756.389	756.789	CONTINUER	네.	[68]	[155]	[1]
124	AH0001	758.263	758.701	UNDERSTANDING	아.	[68]	[155]	[6]
125	AH0001	764.458	764.878	CONTINUER	음.	[70]	[157]	[9]
126	AH0001	768.052	769.222	CONTINUER	아. 네.	[70]	[157]	[17]
127	AH0001	773.16	773.664	CONTINUER	네.	[70]	[158]	[9]
128	AH0001	776.359	776.939	CONTINUER	아.	[70]	[158]	[16]
129	AH0001	780.203	781.198	CONTINUER	어. 네.	[72]	[160]	[4]
130	AH0001	784.653	785.015	CONTINUER	네.	[72]	[161]	[12]
131	AH0001	790.294	791.213	UNDERSTANDING	어.	[72]	[162]	[16]
132	AH0001	794.93	795.21	CONTINUER	네.	[72]	[163]	[7]
133	AH0001	807.919	808.644	AFFIRMATIVE	그렇지.	[74]	[166]	[8]
134	AH0001	809.181	809.455	CONTINUER	예.	[74]	[166]	[10]
135	AH0001	810.026	810.516	CONTINUER	어.	[74]	[167]	[1]
136	AH0001	816.966	817.4	CONTINUER	어.	[76]	[169]	[1]
137	AH0001	818.816	820.131	AFFIRMATIVE	어. 그렇지.	[76]	[169]	[8]
138	AH0001	869.828	870.328	CONTINUER	음.	[84]	[179]	[15]
139	AH0001	873.987	876.092	AFFIRMATIVE	네. 그렇죠. 네.	[84]	[180]	[6]
140	AH0001	882.32	882.591	CONTINUER	네.	[84]	[180]	[24]
141	AH0001	886.261	887.166	CONTINUER	음음음.	[84]	[181]	[9]
142	AH0001	889.401	889.926	CONTINUER	네.	[84]	[181]	[15]
143	AH0001	897.7	899.065	AFFIRMATIVE	그렇죠. 맞아요.	[86]	[183]	[7]
144	AH0001	900.747	901.122	CONTINUER	음.	[86]	[184]	[4]
145	AH0001	935.734	936.028	CONTINUER	네.	[88]	[188]	[6]
146	AH0001	941.669	942.294	CONTINUER	음.	[88]	[189]	[9]
147	AH0001	942.749	943.193	CONTINUER	네.	[88]	[189]	[13]
148	AH0001	945.403	945.713	CONTINUER	네.	[88]	[190]	[5]
149	AH0001	947.489	947.833	CONTINUER	음.	[88]	[190]	[9]
150	AH0001	950.889	951.519	AFFIRMATIVE	그렇죠.	[88]	[190]	[15]
151	AH0001	954.858	955.413	CONTINUER	네.	[88]	[191]	[4]
152	AH0001	957.223	957.673	CONTINUER	음.	[88]	[191]	[10]
153	AH0001	958.268	958.788	CONTINUER	네.	[88]	[191]	[13]
154	AH0001	959.627	959.962	CONTINUER	네.	[88]	[191]	[16]
155	AH0001	965.919	966.259	CONTINUER	네.	[88]	[192]	[9]
156	AH0001	968.356	968.871	AFFIRMATIVE	그렇지.	[88]	[193]	[6]
157	AH0001	969.115	970.035	AFFIRMATIVE	그렇지. 그렇지.	[88]	[194]	[1]
158	AH0001	970.393	970.803	AFFIRMATIVE	그래요.	[88]	[194]	[4]
159	AH0001	973.963	974.76	AFFIRMATIVE	음. 그렇죠.	[88]	[195]	[10]
160	AH0001	976.072	976.302	CONTINUER	네.	[88]	[196]	[3]
161	AH0001	979.103	979.438	CONTINUER	음.	[88]	[196]	[10]
162	AH0001	979.977	980.897	AFFIRMATIVE	어. 그렇지.	[88]	[196]	[12]
163	AH0001	982.421	982.931	CONTINUER	음.	[88]	[197]	[6]
164	AH0001	983.435	984.414	AFFIRMATIVE	맞아요. 맞아요.	[88]	[197]	[7]
165	AH0002	998.114	998.383	CONTINUER	네.	[89]	[200]	[20]
166	AH0002	1005.208	1005.572	AFFIRMATIVE	맞아요.	[89]	[201]	[11]
167	AH0002	1017.447	1018.042	CONTINUER	네.	[89]	[203]	[13]
168	AH0001	1039.052	1039.422	CONTINUER	음.	[90]	[206]	[8]
169	AH0001	1040.907	1041.396	AFFIRMATIVE	그렇죠.	[90]	[206]	[12]
170	AH0001	1046.038	1046.698	CONTINUER	음.	[90]	[207]	[11]
171	AH0001	1049.145	1049.7	AFFIRMATIVE	그렇죠.	[90]	[207]	[17]
172	AH0001	1062.042	1062.282	CONTINUER	네.	[92]	[210]	[4]
173	AH0001	1063.398	1063.658	CONTINUER	음.	[92]	[211]	[1]
174	AH0001	1068.782	1069.142	CONTINUER	네.	[94]	[213]	[8]
175	AH0001	1070.872	1071.322	CONTINUER	네.	[94]	[213]	[12]
176	AH0001	1072.417	1072.852	CONTINUER	음.	[94]	[213]	[16]
177	AH0001	1076.532	1077.082	CONTINUER	네.	[94]	[213]	[24]
178	AH0001	1078.202	1078.637	CONTINUER	음.	[94]	[213]	[28]
179	AH0001	1079.827	1080.421	CONTINUER	음음.	[94]	[213]	[31]
180	AH0001	1082.177	1082.52	CONTINUER	네.	[94]	[214]	[3]
181	AH0001	1083.845	1084.395	CONTINUER	어.	[94]	[215]	[3]
182	AH0001	1086.104	1086.864	CONTINUER	음.	[94]	[215]	[10]
183	AH0001	1123.911	1124.201	CONTINUER	네.	[98]	[220]	[20]
184	AH0001	1125.661	1125.77	CONTINUER	네.	[98]	[220]	[25]
185	AH0001	1127.977	1128.547	AFFIRMATIVE	네. 그렇죠.	[98]	[220]	[30]
186	AH0001	1131.796	1132.64	AFFIRMATIVE	맞아. 맞아.	[98]	[221]	[7]
187	AH0001	1135.021	1135.541	CONTINUER	음.	[98]	[221]	[13]
188	AH0002	1151.952	1152.232	CONTINUER	네.	[99]	[224]	[8]
189	AH0002	1158.88	1159.385	AFFIRMATIVE	맞아요.	[99]	[225]	[15]
190	AH0001	1182.75	1183.28	CONTINUER	음.	[100]	[228]	[14]
191	AH0001	1186.354	1186.76	CONTINUER	음.	[100]	[228]	[19]
192	AH0001	1187.526	1188.015	ASSESSMENT	어!	[100]	[228]	[22]
193	AH0001	1192.588	1193.01	AFFIRMATIVE	그렇죠.	[100]	[229]	[9]
194	AH0001	1197.14	1197.7	CONTINUER	음.	[100]	[230]	[6]
195	AH0001	1198.515	1199.25	AFFIRMATIVE	그렇지.	[100]	[230]	[9]
196	AH0001	1200.535	1201.035	CONTINUER	네.	[100]	[230]	[14]
197	AH0001	1203.055	1203.555	CONTINUER	음.	[100]	[230]	[18]
198	AH0001	1204.294	1204.829	AFFIRMATIVE	그렇죠.	[100]	[230]	[22]
199	AH0001	1207.215	1207.705	CONTINUER	음.	[100]	[231]	[5]
200	AH0001	1208.682	1209.212	AFFIRMATIVE	그렇죠.	[100]	[231]	[7]
201	AH0001	1211.582	1211.817	CONTINUER	네.	[100]	[233]	[1]
202	AH0001	1212.788	1213.888	CONTINUER	네. 네.	[100]	[233]	[4]
203	AH0001	1218.652	1218.953	CONTINUER	네.	[104]	[238]	[2]
204	AH0001	1221.703	1222.738	CONTINUER	네. 음.	[104]	[238]	[10]
205	AH0001	1224.371	1224.861	CONTINUER	음.	[104]	[238]	[15]
206	AH0001	1233.246	1233.591	CONTINUER	음.	[106]	[240]	[8]
207	AH0001	1235.454	1235.755	CONTINUER	네.	[106]	[240]	[13]
208	AH0001	1239.285	1239.78	UNDERSTANDING	음.	[106]	[241]	[8]
209	AH0001	1249.074	1249.588	CONTINUER	음.	[110]	[247]	[3]
210	AH0001	1254.23	1254.77	CONTINUER	음.	[110]	[247]	[17]
211	AH0001	1256.492	1257.092	CONTINUER	네.	[110]	[247]	[23]
212	AH0001	1257.792	1258.567	AFFIRMATIVE	그렇죠.	[110]	[247]	[25]
