bid	speaker	start	end	category	text	respondee_uid	respondee_sid	respondee_wid
41	AH0002	211.095	211.255	CONTINUER	예.	[19]	[32]	[21]
42	AH0002	212.395	212.79	AFFIRMATIVE	그렇죠.	[19]	[32]	[24]
43	AH0002	218.22	219.104	CONTINUER	예. 예.	[19]	[33]	[13]
44	AH0002	221.589	221.834	CONTINUER	네.	[19]	[33]	[20]
45	AH0002	224.169	224.824	CONTINUER	예예.	[19]	[33]	[26]
46	AH0002	228.626	228.837	CONTINUER	예.	[19]	[34]	[6]
47	AH0001	233.613	233.788	CONTINUER	예.	[20]	[36]	[4]
48	AH0001	234.738	234.958	CONTINUER	예.	[20]	[36]	[5]
49	AH0001	237.203	238.073	CONTINUER	아.	[20]	[36]	[11]
50	AH0002	251.804	252.539	CONTINUER	예예.	[21]	[39]	[7]
51	AH0002	257.553	258.418	CONTINUER	예예.	[21]	[40]	[10]
52	AH0002	261.713	261.873	CONTINUER	음.	[21]	[41]	[8]
53	AH0002	265.328	265.673	CONTINUER	예.	[21]	[41]	[14]
54	AH0002	267.303	267.483	CONTINUER	예.	[21]	[42]	[2]
55	AH0001	274.272	276.047	CONTINUER	허. 아. 어.	[22]	[43]	[7]
56	AH0001	282.813	283.153	CONTINUER	예.	[22]	[44]	[15]
57	AH0001	287.279	287.979	CONTINUER	어.	[22]	[46]	[1]
58	AH0001	291.894	292.354	CONTINUER	예.	[22]	[46]	[8]
59	AH0001	320.441	320.636	CONTINUER	예.	[28]	[53]	[3]
60	AH0001	322.866	324.026	CONTINUER	어. 어.	[28]	[53]	[8]
61	AH0001	326.366	326.831	CONTINUER	예.	[28]	[53]	[16]
62	AH0001	332.063	332.573	CONTINUER	음.	[28]	[54]	[11]
63	AH0001	336.95	337.14	CONTINUER	예.	[28]	[55]	[4]
64	AH0001	339.855	341.11	CONTINUER	예예. 음.	[28]	[55]	[9]
65	AH0001	354.689	355.214	CONTINUER	어.	[28]	[57]	[10]
66	AH0001	362.326	363.001	CONTINUER	네.	[28]	[58]	[7]
67	AH0001	367.831	369.116	CONTINUER	음. 음음음.	[28]	[58]	[19]
68	AH0001	371.842	372.167	CONTINUER	예.	[28]	[59]	[6]
69	AH0001	373.147	373.717	CONTINUER	아.	[28]	[59]	[8]
70	AH0002	383.731	383.956	AFFIRMATIVE	그렇죠.	[29]	[60]	[13]
71	AH0002	385.366	386.341	CONTINUER	예. 예.	[29]	[61]	[3]
72	AH0002	389.156	390.911	AFFIRMATIVE	그렇죠. 예예.	[29]	[61]	[11]
73	AH0002	395.251	395.536	CONTINUER	음.	[29]	[62]	[7]
74	AH0002	398.151	398.391	CONTINUER	예.	[29]	[62]	[11]
75	AH0001	409.187	409.377	CONTINUER	예.	[32]	[66]	[3]
76	AH0001	413.967	414.442	CONTINUER	어.	[32]	[66]	[14]
77	AH0001	415.996	416.336	CONTINUER	네.	[32]	[67]	[4]
78	AH0001	421.271	421.721	CONTINUER	어.	[32]	[67]	[15]
79	AH0001	423.206	423.421	CONTINUER	네.	[32]	[68]	[3]
80	AH0001	426.461	426.781	CONTINUER	네.	[32]	[68]	[11]
81	AH0001	436.945	437.12	CONTINUER	네.	[34]	[71]	[9]
82	AH0002	446.462	446.762	CONTINUER	예.	[35]	[74]	[1]
83	AH0002	457.429	457.639	CONTINUER	예.	[35]	[75]	[11]
84	AH0001	465.54	465.74	CONTINUER	예.	[36]	[76]	[8]
85	AH0001	471.356	471.751	CONTINUER	아.	[38]	[78]	[7]
86	AH0001	475.661	476.316	CONTINUER	예.	[38]	[79]	[8]
87	AH0001	477.531	477.806	CONTINUER	허.	[38]	[79]	[12]
88	AH0001	477.921	478.311	CONTINUER	아.	[38]	[80]	[1]
89	AH0001	487.451	488.481	CONTINUER	어.	[38]	[80]	[23]
90	AH0001	489.479	489.635	CONTINUER	어.	[38]	[80]	[28]
91	AH0002	498.637	498.797	CONTINUER	음.	[39]	[83]	[1]
92	AH0002	503.337	503.512	CONTINUER	예.	[39]	[83]	[8]
93	AH0001	516.594	516.799	CONTINUER	음.	[40]	[85]	[10]
94	AH0001	517.979	518.414	CONTINUER	예.	[40]	[86]	[1]
95	AH0001	524.084	524.279	CONTINUER	어.	[40]	[86]	[15]
96	AH0002	529.478	529.683	CONTINUER	예.	[41]	[88]	[2]
97	AH0002	530.443	531.383	CONTINUER	응. 응.	[41]	[88]	[4]
98	AH0002	533.223	533.408	CONTINUER	음.	[41]	[88]	[9]
99	AH0002	545.362	545.602	CONTINUER	음.	[41]	[89]	[14]
100	AH0001	554.773	554.958	CONTINUER	네.	[42]	[90]	[6]
101	AH0001	559.748	560.093	CONTINUER	음.	[42]	[90]	[15]
102	AH0001	561.093	561.503	CONTINUER	네.	[42]	[90]	[18]
103	AH0001	566.063	566.588	CONTINUER	어.	[42]	[91]	[11]
104	AH0001	567.643	567.983	CONTINUER	예예.	[42]	[91]	[15]
105	AH0001	571.33	572.515	CONTINUER	어.	[42]	[92]	[4]
106	AH0001	578.344	578.729	CONTINUER	네.	[44]	[94]	[7]
107	AH0002	581.868	582.073	CONTINUER	예.	[45]	[95]	[4]
108	AH0001	591.382	591.757	CONTINUER	네.	[46]	[97]	[5]
109	AH0001	596.197	596.767	CONTINUER	아.	[46]	[97]	[13]
110	AH0001	602.762	603.602	CONTINUER	어.	[46]	[98]	[12]
111	AH0002	610.742	610.992	CONTINUER	예.	[47]	[100]	[1]
112	AH0002	613.402	613.657	CONTINUER	예.	[47]	[100]	[5]
113	AH0002	614.947	615.092	CONTINUER	음.	[47]	[100]	[12]
114	AH0002	615.906	616.598	CONTINUER	예예. 예.	[47]	[100]	[14]
115	AH0002	617.522	617.752	CONTINUER	예.	[47]	[100]	[17]
116	AH0002	627.61	628.055	CONTINUER	예예.	[47]	[102]	[10]
117	AH0002	635.436	635.721	CONTINUER	음.	[47]	[103]	[13]
118	AH0002	639.971	640.086	CONTINUER	음.	[47]	[103]	[24]
119	AH0002	653.539	653.844	CONTINUER	예예.	[49]	[106]	[10]
120	AH0002	657.825	658.06	CONTINUER	음.	[49]	[107]	[1]
121	AH0001	668.022	668.352	CONTINUER	네.	[50]	[108]	[10]
122	AH0002	672.612	672.917	CONTINUER	예.	[51]	[109]	[3]
123	AH0001	705.836	706.271	CONTINUER	음.	[52]	[112]	[20]
124	AH0001	711.457	711.847	CONTINUER	예.	[52]	[113]	[13]
125	AH0001	719.847	720.332	CONTINUER	네.	[52]	[115]	[1]
126	AH0002	755.178	755.363	CONTINUER	음.	[57]	[123]	[5]
