bid	speaker	start	end	category	text	respondee_uid	respondee_sid	respondee_wid
76	DG0002	520.426	520.771	CONTINUER	네.	[35]	[70]	[9]
77	DG0001	531.888	532.263	CONTINUER	네.	[36]	[72]	[7]
78	DG0001	533.94	534.705	CONTINUER	음음음.	[36]	[72]	[10]
79	DG0002	540.458	540.823	CONTINUER	네.	[37]	[74]	[4]
80	DG0002	541.653	542.068	CONTINUER	네.	[37]	[74]	[9]
81	DG0002	542.998	543.263	CONTINUER	네.	[37]	[74]	[15]
82	DG0001	547.498	548.153	CONTINUER	음.	[38]	[75]	[5]
83	DG0001	551.513	552.012	CONTINUER	응.	[38]	[75]	[8]
84	DG0001	554.532	555.107	UNDERSTANDING	음음.	[38]	[76]	[5]
85	DG0001	568.236	570.201	CONTINUER	네네네. 음.	[40]	[78]	[8]
86	DG0001	571.736	572.041	CONTINUER	응.	[40]	[78]	[16]
87	DG0001	577.434	579.449	ASSESSMENT	음. 아!	[40]	[79]	[9]
88	DG0001	582.839	583.459	CONTINUER	음.	[40]	[79]	[18]
89	DG0001	586.932	587.627	CONTINUER	음음.	[40]	[80]	[4]
90	DG0001	589.747	590.207	CONTINUER	네.	[40]	[80]	[10]
