bid	speaker	start	end	category	text	respondee_uid	respondee_sid	respondee_wid
59	SL0001	262.071	262.296	CONTINUER	네.	[30]	[48]	[6]
60	SL0001	263.756	263.946	CONTINUER	네.	[30]	[48]	[10]
61	SL0001	269.329	269.539	CONTINUER	네.	[30]	[49]	[13]
62	SL0002	277.152	277.347	CONTINUER	네.	[31]	[51]	[2]
63	SL0001	280.451	281.051	CONTINUER	으흠.	[32]	[52]	[7]
64	SL0001	284.281	284.481	CONTINUER	네.	[32]	[52]	[19]
65	SL0001	286.806	288.046	ASSESSMENT	아하.	[32]	[52]	[22]
66	SL0001	291.591	291.926	CONTINUER	네.	[32]	[53]	[8]
67	SL0001	295.013	295.813	CONTINUER	네네.	[32]	[54]	[8]
68	SL0001	296.171	296.881	ASSESSMENT	오.	[32]	[55]	[2]
69	SL0001	299.246	299.616	CONTINUER	네.	[32]	[55]	[10]
70	SL0001	301.446	301.676	CONTINUER	예.	[32]	[55]	[14]
71	SL0001	308.479	310.634	AFFIRMATIVE	맞아요. 맞어. 맞어요.	[34]	[57]	[8]
72	SL0001	312.684	312.879	CONTINUER	음.	[34]	[57]	[21]
73	SL0001	314.525	314.805	CONTINUER	네.	[34]	[58]	[1]
74	SL0001	315.65	315.895	UNDERSTANDING	아.	[34]	[58]	[2]
75	SL0002	324.238	324.963	AFFIRMATIVE	그렇죠.	[35]	[60]	[3]
76	SL0002	326.528	327.467	AFFIRMATIVE	맞아요. 맞아요.	[35]	[60]	[7]
77	SL0002	337.336	337.901	CONTINUER	네네.	[35]	[61]	[12]
78	SL0002	343.672	343.922	UNDERSTANDING	음.	[35]	[62]	[12]
79	SL0002	347.368	347.593	CONTINUER	네.	[35]	[63]	[5]
80	SL0001	352.854	353.604	UNDERSTANDING	아. 네네네.	[36]	[65]	[8]
81	SL0001	356.494	356.779	UNDERSTANDING	아.	[36]	[65]	[17]
82	SL0001	358.459	358.804	CONTINUER	네.	[36]	[65]	[20]
83	SL0001	363.17	363.69	ASSESSMENT	야.	[36]	[67]	[1]
84	SL0001	368.63	370.295	ASSESSMENT	아하. 응.	[36]	[67]	[12]
85	SL0002	382.969	383.404	AFFIRMATIVE	맞아요.	[37]	[69]	[8]
86	SL0001	388.175	389.575	AFFIRMATIVE	맞어요. 어.	[38]	[71]	[7]
87	SL0001	390.645	391.51	CONTINUER	네네네.	[38]	[71]	[15]
88	SL0001	393.01	393.3	CONTINUER	응.	[38]	[71]	[20]
89	SL0002	402.867	403.307	CONTINUER	어.	[39]	[73]	[11]
90	SL0001	409.71	410.295	CONTINUER	네네.	[40]	[74]	[7]
91	SL0002	432.922	433.252	CONTINUER	네.	[41]	[76]	[23]
