bid	speaker	start	end	category	text	respondee_uid	respondee_sid	respondee_wid
97	DG0001	615.832	616.272	CONTINUER	어.	[56]	[116]	[6]
98	DG0001	619.017	619.342	CONTINUER	어.	[56]	[116]	[11]
99	DG0001	623.312	623.832	CONTINUER	예예.	[56]	[117]	[6]
100	DG0001	646.715	646.925	CONTINUER	어.	[60]	[122]	[16]
101	DG0001	661.657	661.877	CONTINUER	어.	[64]	[128]	[6]
102	DG0001	690.323	690.823	CONTINUER	어. 어.	[72]	[137]	[5]
103	DG0001	693.998	694.423	UNDERSTANDING	아.	[72]	[137]	[13]
104	DG0002	702.638	703.083	AFFIRMATIVE	그러니까요.	[73]	[140]	[1]
105	DG0002	706.676	707.106	CONTINUER	네.	[73]	[140]	[10]
106	DG0001	713.743	714.093	CONTINUER	어.	[74]	[142]	[7]
107	DG0001	716.763	717.388	CONTINUER	예예.	[74]	[142]	[15]
108	DG0001	718.711	718.961	CONTINUER	어.	[74]	[143]	[1]
109	DG0001	725.276	725.781	CONTINUER	네.	[74]	[143]	[15]
110	DG0001	728.071	728.841	CONTINUER	네. 예예.	[74]	[143]	[21]
111	DG0001	745.295	746.36	UNDERSTANDING	아.	[74]	[145]	[9]
112	DG0001	749.43	750.525	UNDERSTANDING	음. 음음.	[74]	[145]	[22]
113	DG0001	750.644	751.004	CONTINUER	어.	[74]	[145]	[24]
114	DG0001	765.46	765.685	CONTINUER	음.	[76]	[149]	[4]
115	DG0001	767.465	768.775	CONTINUER	음. 음. 음음음.	[76]	[149]	[9]
116	DG0002	774.908	777.238	ASSESSMENT	네. 어우!	[77]	[150]	[14]
117	DG0001	780.402	780.787	CONTINUER	어.	[78]	[151]	[8]
118	DG0001	787.807	788.317	CONTINUER	어.	[80]	[154]	[5]
119	DG0001	792.273	792.793	CONTINUER	어.	[80]	[154]	[16]
120	DG0001	794.218	794.373	CONTINUER	네.	[80]	[155]	[3]
121	DG0001	795.683	796.838	CONTINUER	어. 어.	[80]	[155]	[6]
122	DG0001	801.448	803.453	CONTINUER	어. 어. 어어.	[80]	[156]	[7]
123	DG0002	825.932	826.452	CONTINUER	음. 네.	[81]	[162]	[5]
124	DG0002	827.842	828.562	CONTINUER	음.	[81]	[162]	[8]
125	DG0001	831.388	832.838	CONTINUER	어. 예.	[82]	[163]	[5]
126	DG0002	840.847	841.557	CONTINUER	네.	[83]	[164]	[12]
127	DG0002	844.267	845.192	UNDERSTANDING	아.	[83]	[164]	[18]
128	DG0001	852.458	852.978	CONTINUER	네네네.	[86]	[167]	[4]
129	DG0001	853.522	853.982	CONTINUER	음. 음.	[86]	[167]	[7]
130	DG0001	857.947	858.372	CONTINUER	어어.	[86]	[167]	[14]
131	DG0001	859.897	861.087	UNDERSTANDING	아.	[86]	[167]	[20]
132	DG0001	871.234	871.459	CONTINUER	네.	[88]	[170]	[1]
133	DG0001	874.913	875.888	CONTINUER	어. 어어.	[90]	[172]	[2]
134	DG0001	878.613	879.138	CONTINUER	네.	[90]	[172]	[8]
135	DG0002	883.709	884.114	CONTINUER	네.	[91]	[174]	[5]
136	DG0001	896.133	896.953	CONTINUER	예예예.	[94]	[178]	[1]
137	DG0001	898.739	899.359	CONTINUER	어. 어.	[94]	[178]	[7]
138	DG0001	902.079	902.889	UNDERSTANDING	아. 아.	[94]	[178]	[21]
139	DG0001	905.264	905.909	CONTINUER	어.	[94]	[179]	[5]
140	DG0002	916.227	916.747	CONTINUER	네.	[95]	[181]	[10]
141	DG0001	922.143	923.783	CONTINUER	음. 음.	[96]	[183]	[5]
142	DG0001	927.868	928.328	CONTINUER	음.	[98]	[185]	[8]
143	DG0001	932.166	932.706	AFFIRMATIVE	그치.	[98]	[186]	[7]
144	DG0002	954.208	954.653	CONTINUER	네.	[101]	[191]	[17]
145	DG0002	956.974	957.279	CONTINUER	네.	[101]	[192]	[1]
146	DG0001	966.234	966.984	UNDERSTANDING	음. 음.	[102]	[194]	[5]
147	DG0001	976.734	977.014	CONTINUER	음.	[106]	[198]	[4]
148	DG0001	977.758	978.039	CONTINUER	어.	[106]	[198]	[6]
149	DG0001	980.958	981.314	UNDERSTANDING	네.	[106]	[199]	[7]
150	DG0001	984.334	984.779	CONTINUER	어.	[106]	[200]	[9]
151	DG0001	986.043	986.258	CONTINUER	어.	[106]	[200]	[12]
152	DG0001	990.164	990.519	CONTINUER	어.	[106]	[201]	[11]
153	DG0001	997.373	998.388	UNDERSTANDING	아. 어.	[106]	[202]	[12]
154	DG0001	999.373	1000.218	CONTINUER	네. 네.	[106]	[202]	[16]
155	DG0001	1003.344	1003.614	CONTINUER	어.	[106]	[204]	[1]
156	DG0001	1004.833	1006.078	CONTINUER	어어. 어어어.	[106]	[204]	[3]
157	DG0001	1007.413	1008.068	CONTINUER	어.	[106]	[204]	[7]
158	DG0001	1009.738	1009.943	CONTINUER	어.	[106]	[204]	[13]
159	DG0001	1017.384	1017.979	UNDERSTANDING	아. 아.	[108]	[206]	[11]
160	DG0001	1025.817	1026.512	CONTINUER	어어.	[110]	[209]	[7]
161	DG0001	1028.808	1029.423	CONTINUER	어.	[110]	[209]	[13]
162	DG0001	1042.722	1043.107	CONTINUER	어.	[112]	[213]	[1]
163	DG0001	1043.962	1044.387	CONTINUER	예.	[112]	[213]	[2]
164	DG0001	1045.252	1045.597	CONTINUER	음.	[112]	[213]	[4]
165	DG0001	1047.777	1048.172	CONTINUER	음.	[112]	[213]	[7]
166	DG0001	1054.458	1054.958	CONTINUER	으음.	[114]	[216]	[4]
167	DG0001	1057.063	1057.723	ASSESSMENT	아!	[114]	[216]	[8]
168	DG0001	1059.233	1059.678	CONTINUER	네에.	[114]	[216]	[13]
169	DG0001	1063.999	1066.274	UNDERSTANDING	아. 어.	[114]	[217]	[7]
170	DG0001	1069.249	1069.974	CONTINUER	어어어.	[114]	[217]	[15]
171	DG0001	1074.603	1074.883	CONTINUER	어.	[114]	[218]	[4]
172	DG0001	1084.336	1084.871	CONTINUER	어. 어.	[116]	[223]	[1]
173	DG0001	1085.746	1086.136	CONTINUER	어.	[116]	[223]	[4]
