bid	speaker	start	end	category	text	respondee_uid	respondee_sid	respondee_wid
109	DG0001	683.494	683.694	CONTINUER	네.	[46]	[114]	[7]
110	DG0001	731.133	731.488	CONTINUER	네.	[52]	[124]	[9]
111	DG0001	736.71	736.87	CONTINUER	네.	[52]	[125]	[6]
112	DG0001	738.469	738.75	CONTINUER	아.	[52]	[125]	[8]
113	DG0001	743.766	744.101	CONTINUER	예.	[52]	[126]	[9]
114	DG0001	754.433	754.583	CONTINUER	응.	[52]	[127]	[14]
115	DG0001	758.523	758.763	CONTINUER	응.	[52]	[128]	[5]
116	DG0001	760.653	761.843	CONTINUER	네. 네.	[52]	[128]	[9]
117	DG0002	777.483	777.703	CONTINUER	예.	[53]	[131]	[6]
118	DG0002	790.557	790.952	CONTINUER	네.	[53]	[133]	[9]
119	DG0001	795.07	795.46	CONTINUER	응.	[54]	[134]	[4]
120	DG0001	797.04	797.305	CONTINUER	응.	[54]	[135]	[5]
121	DG0001	799.21	799.46	CONTINUER	네.	[54]	[135]	[9]
122	DG0001	801.1	801.465	CONTINUER	예예.	[54]	[135]	[11]
123	DG0001	802.445	802.7	CONTINUER	네.	[54]	[135]	[15]
124	DG0001	807.294	807.684	CONTINUER	네.	[54]	[136]	[9]
125	DG0001	810.325	811.495	UNDERSTANDING	아. 예.	[54]	[137]	[5]
126	DG0001	815.635	816.02	CONTINUER	응.	[54]	[137]	[14]
127	DG0001	817.836	818.096	CONTINUER	네.	[54]	[138]	[3]
128	DG0001	819.776	819.966	CONTINUER	예.	[54]	[138]	[9]
129	DG0001	822.236	822.598	CONTINUER	어.	[54]	[139]	[5]
130	DG0001	828.788	829.148	CONTINUER	네.	[56]	[142]	[3]
131	DG0001	834.398	835.983	UNDERSTANDING	네. 아.	[56]	[142]	[11]
132	DG0001	839.728	840.013	CONTINUER	네.	[56]	[143]	[7]
133	DG0001	874.03	874.765	UNDERSTANDING	음.	[58]	[148]	[2]
134	DG0001	877.981	878.071	CONTINUER	응.	[58]	[149]	[3]
135	DG0001	883.041	883.401	CONTINUER	네.	[58]	[149]	[11]
136	DG0001	884.856	885.261	CONTINUER	예예.	[58]	[150]	[6]
137	DG0002	895.232	895.652	CONTINUER	네네.	[59]	[151]	[8]
138	DG0001	902.242	902.397	CONTINUER	응.	[60]	[152]	[9]
139	DG0001	903.996	904.676	UNDERSTANDING	음.	[60]	[152]	[13]
140	DG0001	908.776	908.936	CONTINUER	네.	[60]	[153]	[12]
141	DG0001	910.328	910.632	CONTINUER	음.	[60]	[153]	[15]
142	DG0001	912.268	912.488	CONTINUER	네.	[60]	[154]	[4]
143	DG0002	914.271	914.661	CONTINUER	예.	[61]	[155]	[1]
144	DG0001	919.003	919.228	CONTINUER	예.	[62]	[156]	[7]
145	DG0001	943.842	944.092	CONTINUER	응.	[64]	[159]	[8]
146	DG0001	946.265	946.809	AFFIRMATIVE	맞아요.	[64]	[159]	[13]
147	DG0001	951.684	952.275	CONTINUER	네.	[64]	[160]	[10]
148	DG0001	956.254	956.834	CONTINUER	아.	[64]	[161]	[8]
149	DG0001	958.046	961.14	AFFIRMATIVE	그렇죠. 예. 네네. 예.	[64]	[161]	[10]
150	DG0001	962.996	963.691	CONTINUER	음.	[64]	[162]	[9]
151	DG0001	966.661	967.266	UNDERSTANDING	아. 하.	[64]	[162]	[17]
152	DG0001	990.884	991.069	CONTINUER	응.	[66]	[166]	[8]
153	DG0001	994.004	994.779	CONTINUER	아. 네네.	[66]	[166]	[16]
154	DG0001	997.669	998.268	CONTINUER	음.	[66]	[166]	[23]
155	DG0001	1001.244	1001.469	CONTINUER	네.	[66]	[167]	[5]
156	DG0001	1002.559	1003.033	CONTINUER	아.	[66]	[167]	[7]
157	DG0001	1004.154	1004.459	CONTINUER	예.	[66]	[167]	[9]
158	DG0001	1005.809	1006.114	CONTINUER	예.	[66]	[168]	[4]
159	DG0001	1016.282	1016.852	CONTINUER	음.	[66]	[169]	[9]
160	DG0001	1021.204	1021.909	UNDERSTANDING	어.	[68]	[171]	[7]
161	DG0001	1028.277	1028.792	CONTINUER	아.	[68]	[172]	[6]
162	DG0001	1030.978	1031.373	CONTINUER	네네.	[68]	[173]	[4]
163	DG0001	1036.243	1036.643	CONTINUER	음.	[68]	[173]	[15]
164	DG0001	1038.598	1038.998	CONTINUER	네.	[68]	[173]	[20]
165	DG0002	1058.164	1058.379	CONTINUER	예예.	[69]	[176]	[18]
166	DG0002	1059.936	1060.181	CONTINUER	네네.	[69]	[176]	[21]
167	DG0001	1072.863	1073.008	CONTINUER	응.	[70]	[178]	[3]
168	DG0001	1074.083	1074.193	CONTINUER	응.	[70]	[178]	[5]
169	DG0001	1079.142	1079.358	CONTINUER	네.	[70]	[178]	[11]
170	DG0001	1081.986	1082.436	CONTINUER	응.	[70]	[179]	[7]
171	DG0001	1084.251	1084.471	CONTINUER	응.	[70]	[179]	[10]
172	DG0001	1085.931	1088.471	UNDERSTANDING	아. 네. 예예예.	[70]	[179]	[15]
173	DG0001	1091.273	1091.748	ASSESSMENT	오호.	[70]	[180]	[6]
174	DG0001	1097.268	1097.533	CONTINUER	네.	[70]	[180]	[15]
175	DG0001	1099.423	1099.933	CONTINUER	네네.	[70]	[180]	[22]
176	DG0001	1107.321	1108.046	CONTINUER	아. 네.	[72]	[183]	[7]
177	DG0001	1110.701	1111.086	ASSESSMENT	캬.	[72]	[183]	[13]
178	DG0001	1117.806	1118.166	ASSESSMENT	크.	[72]	[184]	[10]
179	DG0002	1121.333	1121.739	AFFIRMATIVE	맞습니다.	[73]	[185]	[5]
180	DG0001	1136.214	1136.454	CONTINUER	네.	[74]	[188]	[11]
181	DG0001	1140.549	1140.899	CONTINUER	네.	[74]	[189]	[4]
182	DG0001	1141.729	1141.924	CONTINUER	네.	[74]	[189]	[6]
183	DG0001	1143.479	1143.664	CONTINUER	흠.	[74]	[189]	[9]
184	DG0001	1145.083	1145.504	CONTINUER	음.	[74]	[189]	[12]
185	DG0001	1147.293	1147.493	CONTINUER	네.	[74]	[190]	[3]
186	DG0002	1150.988	1151.208	CONTINUER	네.	[75]	[191]	[2]
187	DG0001	1170.582	1170.712	CONTINUER	네.	[76]	[193]	[2]
188	DG0001	1183.514	1183.859	CONTINUER	네네.	[78]	[196]	[6]
189	DG0001	1186.414	1187.294	UNDERSTANDING	아.	[78]	[196]	[11]
190	DG0001	1190.191	1190.466	CONTINUER	네.	[78]	[197]	[4]
191	DG0001	1199.292	1200.422	ASSESSMENT	캬. 네.	[80]	[199]	[6]
