bid	speaker	start	end	category	text	respondee_uid	respondee_sid	respondee_wid
104	SL0001	712.649	713.229	CONTINUER	네.	[86]	[132]	[10]
105	SL0001	718.185	718.97	CONTINUER	음.	[86]	[133]	[2]
106	SL0001	725.31	725.77	CONTINUER	네.	[86]	[133]	[16]
107	SL0002	733.568	734.058	CONTINUER	네.	[87]	[135]	[2]
108	SL0001	738.094	739.019	CONTINUER	음.	[88]	[136]	[4]
109	SL0001	743.159	743.635	CONTINUER	네.	[88]	[136]	[14]
110	SL0001	748.63	749.42	CONTINUER	어.	[88]	[137]	[12]
111	SL0001	751.879	752.21	CONTINUER	네.	[88]	[137]	[17]
112	SL0001	759.374	759.835	AFFIRMATIVE	맞아요.	[88]	[138]	[13]
113	SL0002	764.806	765.231	AFFIRMATIVE	맞아요.	[89]	[140]	[8]
114	SL0002	766.826	767.241	AFFIRMATIVE	맞아요.	[89]	[140]	[13]
115	SL0002	769.815	770.385	CONTINUER	네.	[89]	[140]	[20]
116	SL0001	772.85	773.275	CONTINUER	음.	[90]	[142]	[3]
117	SL0001	779.051	779.271	CONTINUER	음.	[90]	[143]	[1]
118	SL0001	780.201	780.326	CONTINUER	어.	[90]	[143]	[1]
119	SL0001	781.201	781.621	CONTINUER	음.	[90]	[143]	[3]
120	SL0001	787.82	788.45	UNDERSTANDING	아.	[90]	[143]	[16]
121	SL0001	801.731	802.666	CONTINUER	음.	[92]	[146]	[3]
122	SL0001	810.609	811.089	CONTINUER	네.	[92]	[146]	[18]
123	SL0001	824.081	824.631	CONTINUER	음.	[92]	[148]	[2]
124	SL0001	833.879	834.399	CONTINUER	음.	[92]	[149]	[1]
125	SL0002	843.26	843.684	CONTINUER	네.	[93]	[150]	[1]
126	SL0002	848.664	849.059	CONTINUER	네.	[93]	[151]	[8]
127	SL0002	857.465	858.036	CONTINUER	어 네.	[97]	[156]	[10]
128	SL0001	865.312	866.152	CONTINUER	음. 음.	[98]	[158]	[10]
129	SL0002	877.4	877.66	CONTINUER	네.	[99]	[160]	[8]
