bid	speaker	start	end	category	text	respondee_uid	respondee_sid	respondee_wid
95	DG0001	1032.714	1033.819	UNDERSTANDING	으음. 으응.	[32]	[131]	[24]
96	DG0001	1045.525	1046.63	UNDERSTANDING	어. 예.	[32]	[133]	[10]
97	DG0001	1052.278	1053.423	CONTINUER	어.	[34]	[135]	[4]
98	DG0001	1063.292	1063.592	CONTINUER	네.	[34]	[136]	[10]
99	DG0001	1066.877	1068.147	AFFIRMATIVE	그렇습니다.	[34]	[136]	[19]
100	DG0002	1083.513	1083.758	CONTINUER	네.	[37]	[139]	[7]
101	DG0002	1101.389	1102.329	CONTINUER	음.	[37]	[141]	[17]
102	DG0001	1107.383	1107.963	CONTINUER	네.	[38]	[142]	[4]
103	DG0001	1119.36	1120.11	CONTINUER	으응.	[40]	[144]	[9]
104	DG0001	1129.113	1130.453	UNDERSTANDING	아.	[40]	[146]	[3]
105	DG0001	1144.861	1145.481	UNDERSTANDING	음.	[40]	[147]	[11]
106	DG0001	1151.775	1152.305	CONTINUER	네.	[40]	[148]	[6]
107	DG0001	1157.91	1158.925	CONTINUER	음.	[40]	[148]	[17]
108	DG0002	1163.067	1163.317	CONTINUER	응.	[41]	[149]	[2]
109	DG0002	1169.412	1169.652	CONTINUER	응.	[41]	[149]	[21]
110	DG0002	1188.827	1189.387	CONTINUER	음.	[43]	[153]	[16]
111	DG0002	1191.247	1191.597	CONTINUER	응.	[43]	[153]	[23]
112	DG0001	1203.491	1204.196	UNDERSTANDING	음.	[44]	[155]	[22]
113	DG0001	1217.517	1218.312	UNDERSTANDING	음.	[44]	[157]	[2]
114	DG0001	1231.817	1232.742	UNDERSTANDING	네.	[44]	[158]	[27]
115	DG0001	1237.096	1237.866	UNDERSTANDING	아.	[44]	[159]	[12]
116	DG0001	1245.686	1246.061	CONTINUER	어.	[44]	[160]	[19]
117	DG0001	1255.285	1256.195	ASSESSMENT	어.	[44]	[161]	[24]
118	DG0002	1263.808	1264.118	CONTINUER	예.	[45]	[163]	[3]
119	DG0002	1276.648	1277.023	CONTINUER	네에.	[45]	[164]	[9]
