bid	speaker	start	end	category	text	respondee_uid	respondee_sid	respondee_wid
33	AH0001	307.369	307.914	CONTINUER	어허.	[28]	[53]	[15]
34	AH0001	313.529	314.559	CONTINUER	예예.	[28]	[53]	[28]
35	AH0001	320.026	321.501	UNDERSTANDING	음. 크.	[28]	[53]	[40]
36	AH0001	332.697	333.552	UNDERSTANDING	아.	[28]	[55]	[12]
37	AH0001	337.469	338.089	CONTINUER	음.	[28]	[55]	[20]
38	AH0002	345.667	346.053	CONTINUER	예.	[29]	[57]	[7]
39	AH0001	358.579	359.154	CONTINUER	음.	[30]	[60]	[9]
40	AH0001	370.473	371.118	CONTINUER	예예.	[30]	[61]	[1]
41	AH0002	379.324	379.846	CONTINUER	예.	[31]	[62]	[8]
42	AH0001	390.143	390.508	CONTINUER	음.	[34]	[66]	[11]
43	AH0001	397.481	397.896	CONTINUER	음.	[34]	[67]	[12]
44	AH0001	402.016	402.421	CONTINUER	어허.	[34]	[68]	[1]
45	AH0001	410.643	411.143	CONTINUER	어.	[34]	[69]	[11]
46	AH0001	429.622	430.21	CONTINUER	음.	[36]	[72]	[6]
47	AH0001	439.993	440.455	CONTINUER	음.	[36]	[74]	[2]
48	AH0002	445.46	447.023	CONTINUER	예.	[37]	[75]	[8]
49	AH0002	454.496	455.29	CONTINUER	예.	[37]	[76]	[12]
50	AH0002	460.138	461.483	CONTINUER	예예.	[37]	[77]	[13]
51	AH0002	465.665	466.032	CONTINUER	네.	[37]	[78]	[9]
52	AH0002	470.928	471.576	CONTINUER	예.	[37]	[79]	[10]
53	AH0002	480.473	481.135	CONTINUER	예.	[41]	[84]	[9]
54	AH0002	484.875	485.141	CONTINUER	예.	[41]	[85]	[8]
55	AH0002	486.977	487.743	CONTINUER	예.	[41]	[86]	[5]
56	AH0001	494.528	495.213	AFFIRMATIVE	그러니까요.	[42]	[88]	[7]
57	AH0001	497.728	498.798	CONTINUER	어어. 예.	[42]	[88]	[14]
58	AH0001	501.033	501.535	CONTINUER	음.	[42]	[88]	[20]
59	AH0001	509.093	509.333	CONTINUER	음.	[42]	[89]	[15]
60	AH0001	514.644	515.267	CONTINUER	예.	[42]	[89]	[31]
61	AH0001	521.69	521.955	CONTINUER	음.	[42]	[90]	[15]
62	AH0001	526.965	527.945	CONTINUER	네. 예.	[42]	[90]	[29]
63	AH0001	530.429	530.896	AFFIRMATIVE	그렇죠.	[42]	[91]	[7]
64	AH0001	533.434	533.754	CONTINUER	음.	[42]	[92]	[8]
65	AH0001	534.729	535.594	CONTINUER	어.	[42]	[92]	[10]
66	AH0001	546.527	547.102	CONTINUER	예예.	[44]	[95]	[9]
67	AH0001	554.474	555.214	CONTINUER	예.	[48]	[100]	[4]
68	AH0001	558.35	558.74	CONTINUER	음.	[48]	[100]	[13]
69	AH0001	569.119	569.399	CONTINUER	음.	[48]	[101]	[5]
70	AH0001	576.692	577.305	AFFIRMATIVE	그렇죠.	[48]	[102]	[12]
71	AH0001	581.018	581.693	CONTINUER	어.	[48]	[103]	[8]
72	AH0001	586.588	587.356	NEGATIVE_SURPRISE	음.	[48]	[104]	[11]
73	AH0001	591.745	592.335	CONTINUER	음.	[48]	[105]	[12]
74	AH0001	596.65	597.04	CONTINUER	음.	[48]	[105]	[22]
75	AH0001	601.272	602.137	AFFIRMATIVE	그렇죠그렇죠.	[48]	[107]	[3]
76	AH0001	607.375	608.101	CONTINUER	음.	[48]	[107]	[14]
77	AH0001	626.704	627.764	CONTINUER	예예.	[48]	[110]	[9]
78	AH0001	641.235	642.135	CONTINUER	음음.	[52]	[114]	[11]
79	AH0001	644.185	644.985	UNDERSTANDING	음.	[52]	[114]	[20]
80	AH0001	651.739	652.089	CONTINUER	음.	[52]	[115]	[17]
81	AH0002	662.255	662.47	CONTINUER	예.	[53]	[116]	[9]
82	AH0002	663.667	664.027	CONTINUER	예.	[53]	[116]	[11]
83	AH0002	665.177	665.457	CONTINUER	예.	[53]	[117]	[3]
84	AH0002	667.299	667.674	CONTINUER	예.	[53]	[117]	[10]
85	AH0002	671.509	671.814	CONTINUER	예.	[53]	[119]	[1]
86	AH0002	674.204	674.479	CONTINUER	예.	[53]	[119]	[5]
87	AH0002	679.184	679.654	CONTINUER	예.	[53]	[119]	[15]
88	AH0002	682.846	683.244	CONTINUER	예.	[53]	[120]	[7]
89	AH0001	691.854	692.354	CONTINUER	음.	[54]	[122]	[18]
90	AH0001	718.882	719.275	CONTINUER	음.	[58]	[128]	[20]
91	AH0001	728.058	728.763	NEGATIVE_SURPRISE	아.	[60]	[131]	[4]
92	AH0002	764.09	764.455	CONTINUER	예.	[67]	[140]	[7]
93	AH0002	770.565	770.905	CONTINUER	예.	[67]	[140]	[23]
94	AH0002	782.327	782.642	CONTINUER	예.	[67]	[141]	[21]
95	AH0001	794.558	794.998	CONTINUER	음.	[68]	[142]	[21]
96	AH0001	803.979	804.681	CONTINUER	음.	[68]	[143]	[17]
97	AH0001	809.274	809.949	CONTINUER	음.	[68]	[144]	[12]
98	AH0001	817.575	818.415	NEGATIVE_SURPRISE	아.	[68]	[144]	[33]
99	AH0002	820.924	821.7	CONTINUER	예.	[69]	[146]	[5]
100	AH0002	824.156	824.606	CONTINUER	예.	[69]	[147]	[5]
101	AH0001	835.836	836.306	CONTINUER	음 음.	[70]	[149]	[22]
102	AH0001	838.275	838.81	AFFIRMATIVE	맞아요.	[70]	[150]	[3]
103	AH0001	849.598	850.428	UNDERSTANDING	음.	[72]	[153]	[18]
104	AH0001	858.65	859.75	CONTINUER	아하.	[72]	[154]	[13]
105	AH0001	865.943	866.333	CONTINUER	음.	[72]	[155]	[15]
106	AH0002	874.639	874.919	CONTINUER	예.	[73]	[156]	[4]
107	AH0002	877.524	877.909	CONTINUER	예.	[73]	[156]	[10]
108	AH0001	890.52	890.971	CONTINUER	음.	[74]	[158]	[18]
109	AH0001	896.624	897.148	CONTINUER	그렇죠.	[74]	[159]	[11]
110	AH0001	910.061	910.271	CONTINUER	음.	[74]	[160]	[33]
111	AH0001	915.052	915.552	CONTINUER	예.	[74]	[161]	[6]
112	AH0001	927.89	929.2	CONTINUER	네. 네.	[74]	[162]	[28]
113	AH0001	937.762	938.717	CONTINUER	음. 음.	[74]	[163]	[18]
114	AH0001	940.38	940.937	AFFIRMATIVE	그렇죠.	[74]	[164]	[8]
115	AH0001	946.636	947.172	CONTINUER	예.	[74]	[165]	[14]
116	AH0001	950.155	950.755	CONTINUER	음.	[74]	[165]	[21]
117	AH0001	960.478	961.233	UNDERSTANDING	그렇군요.	[74]	[166]	[20]
118	AH0001	974.008	974.233	CONTINUER	음.	[78]	[170]	[9]
119	AH0001	981.495	982.345	AFFIRMATIVE	예 그 그렇죠.	[80]	[172]	[20]
120	AH0001	983.455	984.325	CONTINUER	예. 예.	[80]	[172]	[26]
121	AH0001	1002.003	1002.343	CONTINUER	음.	[82]	[175]	[29]
122	AH0001	1005.734	1006.959	CONTINUER	음. 음.	[82]	[176]	[7]
123	AH0001	1017.458	1018.309	UNDERSTANDING	아.	[84]	[178]	[7]
124	AH0001	1023.622	1024.127	CONTINUER	예.	[84]	[179]	[13]
125	AH0001	1040.091	1041.166	UNDERSTANDING	음. 음.	[88]	[185]	[5]
126	AH0001	1047.973	1048.568	AFFIRMATIVE	그렇죠.	[88]	[185]	[20]
127	AH0001	1052.804	1053.534	AFFIRMATIVE	맞습니다.	[88]	[186]	[14]
128	AH0001	1057.965	1058.566	CONTINUER	예예예.	[88]	[187]	[10]
129	AH0001	1089.819	1090.279	CONTINUER	어허.	[94]	[196]	[2]
130	AH0001	1094.264	1095.847	CONTINUER	네네네.	[94]	[196]	[10]
131	AH0001	1103.735	1104.625	CONTINUER	음.	[94]	[197]	[15]
132	AH0001	1113.354	1113.729	CONTINUER	음.	[94]	[198]	[21]
133	AH0001	1117.543	1118.258	ASSESSMENT	캬.	[94]	[199]	[12]
134	AH0001	1129.572	1130.142	UNDERSTANDING	아.	[98]	[203]	[2]
135	AH0001	1141.391	1142.727	CONTINUER	음.	[98]	[203]	[24]
136	AH0001	1155.225	1155.96	CONTINUER	음.	[102]	[208]	[3]
137	AH0001	1169.592	1170.092	CONTINUER	음.	[102]	[209]	[8]
138	AH0001	1173.291	1174.164	UNDERSTANDING	아.	[102]	[210]	[11]
139	AH0001	1184.246	1185.056	CONTINUER	음. 음.	[102]	[211]	[19]
140	AH0001	1190.088	1190.457	CONTINUER	음.	[102]	[211]	[33]
141	AH0001	1196.411	1197.221	CONTINUER	음.	[102]	[212]	[12]
142	AH0002	1203.306	1203.571	CONTINUER	음.	[103]	[214]	[6]
143	AH0002	1204.236	1204.591	AFFIRMATIVE	그렇죠.	[103]	[214]	[9]
144	AH0002	1208.441	1208.811	CONTINUER	음.	[103]	[214]	[18]
145	AH0001	1225.28	1226.17	CONTINUER	예예.	[106]	[218]	[5]
146	AH0001	1229.526	1230.061	CONTINUER	어.	[106]	[218]	[15]
147	AH0001	1241.796	1242.363	CONTINUER	어.	[108]	[221]	[15]
148	AH0002	1245.702	1245.892	CONTINUER	예.	[109]	[223]	[4]
149	AH0001	1263.478	1263.958	CONTINUER	음.	[110]	[225]	[9]
150	AH0001	1268.101	1268.951	CONTINUER	네네.	[110]	[226]	[8]
151	AH0001	1271.176	1271.581	CONTINUER	음.	[110]	[226]	[15]
152	AH0001	1279.123	1279.628	CONTINUER	네.	[110]	[227]	[5]
153	AH0001	1280.408	1280.783	CONTINUER	네.	[110]	[228]	[4]
154	AH0001	1287.817	1288.637	UNDERSTANDING	어.	[112]	[230]	[2]
155	AH0001	1292.367	1292.722	CONTINUER	음.	[112]	[230]	[13]
156	AH0001	1297.139	1297.873	CONTINUER	네 네.	[112]	[230]	[26]
157	AH0001	1310.03	1310.87	CONTINUER	예예.	[112]	[233]	[3]
158	AH0002	1320.748	1321.123	CONTINUER	예.	[115]	[236]	[3]
159	AH0001	1327.932	1328.648	CONTINUER	아.	[116]	[238]	[14]
160	AH0001	1335.449	1336.419	UNDERSTANDING	어.	[116]	[240]	[1]
161	AH0001	1351.546	1351.961	CONTINUER	예.	[118]	[242]	[20]
162	AH0001	1364.188	1364.633	CONTINUER	예.	[120]	[244]	[17]
163	AH0001	1366.406	1366.639	CONTINUER	어.	[120]	[245]	[3]
164	AH0001	1375.002	1375.607	CONTINUER	음음.	[120]	[246]	[21]
165	AH0001	1400.671	1400.931	CONTINUER	예.	[124]	[251]	[8]
166	AH0001	1403.546	1404.296	CONTINUER	예예.	[124]	[252]	[1]
167	AH0001	1404.936	1405.521	CONTINUER	음.	[124]	[252]	[3]
168	AH0001	1425.587	1426.817	ASSESSMENT	크 어.	[126]	[256]	[1]
169	AH0001	1437.149	1437.844	CONTINUER	음.	[126]	[258]	[1]
170	AH0001	1450.162	1450.702	CONTINUER	음.	[128]	[260]	[9]
171	AH0001	1452.84	1453.41	CONTINUER	예.	[128]	[261]	[1]
172	AH0002	1463.614	1464.129	CONTINUER	예.	[131]	[264]	[9]
173	AH0001	1468.322	1469.057	CONTINUER	예.	[132]	[266]	[8]
174	AH0001	1474.832	1475.327	CONTINUER	음.	[]	[]	[]
175	AH0001	1489.53	1489.93	CONTINUER	음.	[134]	[269]	[1]
176	AH0001	1499.322	1499.925	CONTINUER	음.	[136]	[271]	[15]
177	AH0001	1501.689	1502.169	CONTINUER	음음.	[136]	[272]	[5]
178	AH0001	1504.851	1505.046	CONTINUER	예.	[136]	[273]	[10]
179	AH0001	1506.026	1506.476	UNDERSTANDING	아.	[136]	[273]	[14]
180	AH0001	1528.03	1528.36	CONTINUER	음.	[138]	[278]	[1]
181	AH0001	1532.96	1533.535	CONTINUER	음음.	[138]	[278]	[15]
182	AH0001	1537.129	1537.329	CONTINUER	어.	[138]	[279]	[9]
183	AH0001	1538.269	1538.489	CONTINUER	응.	[138]	[279]	[13]
184	AH0001	1544.914	1545.089	CONTINUER	응.	[138]	[279]	[29]
185	AH0001	1550.131	1550.506	CONTINUER	어.	[138]	[280]	[13]
186	AH0001	1553.406	1553.906	CONTINUER	음.	[138]	[280]	[21]
187	AH0001	1557.659	1557.904	CONTINUER	어.	[138]	[281]	[12]
188	AH0001	1559.599	1559.814	CONTINUER	어.	[138]	[282]	[6]
189	AH0001	1565.829	1566.029	CONTINUER	어.	[138]	[283]	[3]
190	AH0001	1569.559	1569.854	CONTINUER	음.	[138]	[283]	[14]
191	AH0001	1575.463	1575.868	CONTINUER	예.	[140]	[285]	[8]
192	AH0001	1584.415	1584.871	CONTINUER	음.	[140]	[286]	[7]
193	AH0001	1591.983	1592.642	CONTINUER	음음.	[140]	[288]	[7]
194	AH0001	1593.708	1594.093	CONTINUER	음.	[140]	[289]	[3]
195	AH0001	1596.011	1596.248	CONTINUER	응.	[140]	[290]	[6]
196	AH0001	1596.249	1596.823	CONTINUER	응.	[140]	[291]	[1]
197	AH0001	1597.697	1598.196	CONTINUER	음.	[140]	[291]	[5]
198	AH0001	1602.77	1603.218	CONTINUER	음.	[140]	[293]	[10]
199	AH0001	1613.293	1614.083	CONTINUER	예.	[140]	[295]	[9]
200	AH0001	1625.219	1625.63	CONTINUER	어.	[142]	[298]	[5]
201	AH0001	1632.335	1633.38	CONTINUER	예예예.	[144]	[301]	[10]
202	AH0001	1639.241	1639.481	CONTINUER	응.	[144]	[302]	[18]
203	AH0001	1650.487	1650.692	CONTINUER	음.	[144]	[303]	[23]
204	AH0001	1656.533	1657.543	CONTINUER	음음.	[144]	[304]	[12]
205	AH0001	1661.464	1662.464	AFFIRMATIVE	그렇죠.	[144]	[305]	[10]
206	AH0001	1664.937	1665.697	UNDERSTANDING	아.	[144]	[306]	[5]
207	AH0001	1675.141	1676.271	UNDERSTANDING	어.	[144]	[307]	[26]
208	AH0001	1685.089	1685.349	CONTINUER	예.	[144]	[309]	[12]
209	AH0001	1686.505	1686.788	CONTINUER	예.	[144]	[309]	[15]
210	AH0001	1694.218	1694.668	CONTINUER	음.	[144]	[311]	[5]
211	AH0001	1698.546	1699.168	CONTINUER	음.	[144]	[312]	[12]
212	AH0001	1702.041	1702.521	CONTINUER	음.	[144]	[313]	[7]
213	AH0001	1705.324	1705.799	CONTINUER	음.	[144]	[314]	[9]
214	AH0001	1713.577	1713.89	CONTINUER	음.	[144]	[315]	[7]
215	AH0001	1731.845	1732.48	UNDERSTANDING	어.	[150]	[322]	[20]
216	AH0001	1736.029	1736.364	CONTINUER	어어.	[150]	[323]	[9]
217	AH0001	1745.021	1745.734	UNDERSTANDING	음.	[150]	[323]	[28]
218	AH0001	1746.729	1747.131	CONTINUER	음.	[150]	[323]	[33]
219	AH0001	1756.444	1757.179	UNDERSTANDING	음.	[150]	[324]	[21]
220	AH0001	1757.254	1757.599	CONTINUER	어.	[150]	[325]	[1]
221	AH0001	1764.041	1764.701	CONTINUER	음.	[150]	[325]	[19]
222	AH0001	1779.712	1779.967	CONTINUER	음.	[150]	[327]	[8]
223	AH0001	1781.751	1782.569	UNDERSTANDING	아.	[150]	[327]	[15]
224	AH0001	1792.569	1792.839	CONTINUER	음.	[152]	[330]	[11]
225	AH0001	1793.859	1794.229	CONTINUER	음.	[152]	[331]	[3]
226	AH0001	1797.342	1798.017	CONTINUER	어.	[152]	[332]	[7]
227	AH0002	1804.343	1804.696	CONTINUER	예.	[153]	[333]	[4]
228	AH0002	1805.961	1806.316	CONTINUER	예.	[153]	[333]	[8]
229	AH0002	1816.602	1817.062	CONTINUER	예.	[153]	[334]	[14]
230	AH0002	1821.137	1821.526	CONTINUER	예.	[153]	[335]	[7]
231	AH0002	1826.395	1826.661	CONTINUER	예.	[153]	[336]	[8]
232	AH0002	1831.61	1832.08	CONTINUER	예.	[153]	[337]	[9]
233	AH0002	1840.827	1841.29	CONTINUER	네.	[153]	[338]	[13]
234	AH0002	1843.061	1843.561	CONTINUER	예.	[153]	[339]	[4]
235	AH0001	1859.63	1860.468	NEGATIVE_SURPRISE	어.	[156]	[343]	[3]
236	AH0001	1873.89	1874.18	CONTINUER	예.	[158]	[345]	[4]
237	AH0001	1877.765	1878.115	CONTINUER	예.	[158]	[345]	[13]
238	AH0001	1886.003	1886.298	CONTINUER	어.	[158]	[347]	[3]
239	AH0001	1886.808	1887.113	CONTINUER	어.	[158]	[347]	[4]
240	AH0001	1894.984	1895.629	CONTINUER	음.	[158]	[347]	[23]
241	AH0001	1900.16	1900.485	CONTINUER	어.	[158]	[348]	[9]
242	AH0001	1910.019	1910.449	AFFIRMATIVE	그러니까요.	[160]	[350]	[5]
243	AH0001	1912.389	1912.734	CONTINUER	네.	[160]	[350]	[8]
244	AH0001	1920.918	1921.238	CONTINUER	음.	[160]	[352]	[4]
245	AH0001	1926.068	1926.698	CONTINUER	으흠.	[160]	[352]	[16]
246	AH0001	1939.823	1940.483	CONTINUER	음.	[162]	[355]	[11]
247	AH0002	1947.873	1947.988	CONTINUER	음.	[163]	[357]	[5]
248	AH0002	1953.613	1953.958	CONTINUER	예.	[163]	[357]	[14]
249	AH0002	1962.698	1963.413	CONTINUER	예.	[163]	[358]	[11]
250	AH0001	1979.117	1979.942	AFFIRMATIVE	그러니까요.	[168]	[364]	[5]
251	AH0001	1983.602	1984.107	CONTINUER	음음.	[168]	[364]	[16]
252	AH0001	1986.083	1986.538	CONTINUER	음.	[168]	[365]	[5]
253	AH0001	1998.396	1999.031	AFFIRMATIVE	다르죠.	[168]	[366]	[9]
254	AH0001	2002.766	2003.076	CONTINUER	음.	[168]	[366]	[17]
255	AH0002	2016.876	2017.136	CONTINUER	예.	[]	[]	[]
256	AH0002	2022.017	2022.197	CONTINUER	예.	[175]	[373]	[10]
257	AH0002	2025.405	2025.995	CONTINUER	예.	[175]	[373]	[15]
258	AH0002	2032.526	2033.071	CONTINUER	예.	[175]	[374]	[12]
259	AH0002	2036.276	2037.111	AFFIRMATIVE	그렇죠. 그랬었습니다.	[175]	[374]	[18]
260	AH0002	2038.246	2038.546	CONTINUER	예.	[175]	[374]	[22]
261	AH0002	2039.441	2039.946	CONTINUER	예예.	[175]	[374]	[24]
262	AH0002	2048.843	2049.133	CONTINUER	예.	[175]	[375]	[22]
263	AH0002	2050.085	2050.49	CONTINUER	예.	[175]	[375]	[25]
264	AH0001	2058.2	2058.485	CONTINUER	음.	[176]	[377]	[9]
265	AH0001	2061.775	2062.115	CONTINUER	음.	[176]	[378]	[6]
266	AH0001	2066.1	2066.265	CONTINUER	음.	[176]	[378]	[16]
267	AH0001	2067.334	2067.594	CONTINUER	음.	[176]	[378]	[19]
268	AH0001	2071.559	2071.979	CONTINUER	음.	[176]	[379]	[9]
269	AH0001	2078.985	2079.355	CONTINUER	음.	[176]	[380]	[15]
270	AH0001	2086.797	2087.417	CONTINUER	예예.	[176]	[380]	[32]
271	AH0001	2105.588	2105.961	NEGATIVE_SURPRISE	아휴.	[178]	[384]	[9]
272	AH0001	2107.016	2107.326	CONTINUER	음.	[178]	[385]	[4]
273	AH0001	2120.765	2121.331	CONTINUER	음.	[178]	[386]	[23]
274	AH0001	2126.601	2127.211	ASSESSMENT	크.	[178]	[387]	[9]
275	AH0001	2128.701	2129.551	CONTINUER	예예.	[178]	[387]	[14]
276	AH0001	2134.256	2134.611	CONTINUER	음.	[178]	[387]	[24]
277	AH0001	2144.715	2145.09	CONTINUER	음.	[182]	[392]	[8]
278	AH0001	2152.063	2152.278	CONTINUER	예.	[184]	[394]	[13]
279	AH0001	2153.866	2154.346	CONTINUER	예.	[184]	[394]	[18]
280	AH0001	2158.53	2158.968	CONTINUER	음.	[184]	[394]	[29]
281	AH0001	2166.138	2166.878	CONTINUER	음.	[184]	[395]	[15]
282	AH0001	2175.467	2175.977	AFFIRMATIVE	그렇죠.	[184]	[397]	[1]
283	AH0001	2195.563	2196.188	CONTINUER	음.	[188]	[401]	[24]
284	AH0001	2199.73	2200.385	CONTINUER	음.	[188]	[402]	[13]
285	AH0001	2211.044	2211.465	CONTINUER	아.	[188]	[403]	[23]
286	AH0001	2213.019	2213.469	CONTINUER	예예.	[188]	[404]	[4]
287	AH0001	2218.125	2218.645	CONTINUER	음.	[188]	[404]	[17]
288	AH0001	2238.425	2238.76	CONTINUER	예.	[190]	[409]	[1]
289	AH0001	2245.308	2245.77	CONTINUER	음.	[190]	[409]	[17]
290	AH0001	2263.411	2263.606	CONTINUER	예.	[192]	[412]	[2]
291	AH0001	2270.305	2270.92	CONTINUER	음.	[192]	[412]	[16]
292	AH0001	2279.55	2279.92	CONTINUER	음.	[192]	[414]	[1]
293	AH0001	2281.643	2282.318	CONTINUER	음. 예예.	[192]	[414]	[7]
294	AH0001	2292.736	2293.231	CONTINUER	음.	[192]	[414]	[28]
295	AH0001	2306.479	2306.834	UNDERSTANDING	아.	[192]	[417]	[1]
296	AH0001	2333.918	2334.193	CONTINUER	음.	[196]	[422]	[4]
297	AH0001	2335.363	2335.713	CONTINUER	예.	[196]	[422]	[7]
298	AH0001	2348.869	2349.474	AFFIRMATIVE	그러니까요.	[198]	[424]	[3]
299	AH0001	2352.132	2352.697	CONTINUER	음.	[198]	[425]	[9]
300	AH0002	2369.221	2369.591	CONTINUER	예.	[199]	[428]	[6]
301	AH0001	2377.316	2377.911	CONTINUER	예예.	[200]	[429]	[13]
302	AH0001	2389.264	2389.639	CONTINUER	응.	[200]	[431]	[3]
303	AH0001	2398.744	2399.059	CONTINUER	응.	[200]	[432]	[23]
304	AH0001	2418.356	2418.958	CONTINUER	아.	[200]	[435]	[9]
305	AH0001	2427.858	2427.978	CONTINUER	음.	[200]	[436]	[23]
306	AH0001	2441.64	2442.91	CONTINUER	어어어.	[200]	[438]	[5]
307	AH0001	2449.052	2450.132	CONTINUER	어어어.	[202]	[442]	[3]
308	AH0001	2454.585	2455.05	CONTINUER	응.	[202]	[443]	[8]
309	AH0001	2459.608	2459.803	CONTINUER	어.	[202]	[444]	[10]
310	AH0001	2467.529	2468.336	CONTINUER	음.	[202]	[445]	[11]
311	AH0001	2480.43	2481.69	CONTINUER	예예예.	[206]	[450]	[4]
312	AH0001	2482.53	2483.18	CONTINUER	예예.	[206]	[450]	[10]
313	AH0001	2486.251	2486.806	CONTINUER	어.	[206]	[451]	[8]
314	AH0001	2505.162	2505.602	CONTINUER	어.	[208]	[456]	[9]
315	AH0001	2507.066	2507.466	CONTINUER	어.	[208]	[456]	[12]
316	AH0001	2524.08	2524.565	CONTINUER	음.	[210]	[459]	[9]
317	AH0001	2545.236	2545.681	CONTINUER	음.	[216]	[466]	[16]
318	AH0001	2548.031	2548.216	CONTINUER	어.	[216]	[466]	[24]
319	AH0002	2550.065	2550.44	CONTINUER	예.	[217]	[467]	[1]
320	AH0001	2560.183	2560.503	CONTINUER	음.	[218]	[468]	[18]
321	AH0001	2569.107	2569.607	CONTINUER	음.	[218]	[470]	[11]
322	AH0002	2586.474	2587.204	CONTINUER	네.	[219]	[473]	[5]
323	AH0001	2593.281	2593.929	CONTINUER	어.	[220]	[475]	[11]
324	AH0001	2597.024	2597.73	AFFIRMATIVE	그렇죠.	[220]	[476]	[7]
325	AH0001	2609.165	2609.798	CONTINUER	아.	[222]	[479]	[14]
326	AH0002	2623.519	2623.729	CONTINUER	네.	[223]	[482]	[3]
327	AH0001	2625.417	2625.792	CONTINUER	예.	[224]	[483]	[4]
328	AH0001	2632.445	2632.875	AFFIRMATIVE	맞아요.	[226]	[487]	[4]
329	AH0001	2633.955	2635.1	CONTINUER	어. 어.	[226]	[487]	[7]
330	AH0001	2640.127	2640.632	CONTINUER	음.	[226]	[488]	[8]
331	AH0002	2646.395	2646.929	CONTINUER	예.	[227]	[489]	[4]
332	AH0001	2654.597	2655.082	AFFIRMATIVE	그러니까요.	[228]	[491]	[3]
333	AH0001	2659.527	2659.837	CONTINUER	예.	[228]	[491]	[14]
334	AH0001	2662.863	2663.493	CONTINUER	예.	[228]	[491]	[24]
335	AH0001	2667.777	2668.272	CONTINUER	음.	[228]	[492]	[11]
336	AH0002	2681.034	2681.519	CONTINUER	네.	[229]	[494]	[22]
337	AH0001	2691.196	2691.716	CONTINUER	음.	[230]	[496]	[10]
338	AH0001	2696.378	2696.668	CONTINUER	음.	[232]	[498]	[4]
339	AH0001	2700.25	2700.667	CONTINUER	음.	[232]	[498]	[14]
340	AH0001	2701.562	2702.077	CONTINUER	어.	[232]	[499]	[3]
341	AH0001	2707.232	2707.497	CONTINUER	음.	[232]	[499]	[19]
342	AH0001	2723.291	2723.661	CONTINUER	예.	[232]	[501]	[19]
343	AH0002	2731.49	2732.58	CONTINUER	예. 감사합니다.	[233]	[503]	[2]
