bid	speaker	start	end	category	text	respondee_uid	respondee_sid	respondee_wid
47	AH0001	358.965	359.575	CONTINUER	예.	[2]	[40]	[32]
48	AH0001	366.526	367.156	UNDERSTANDING	어.	[2]	[41]	[4]
49	AH0001	369.906	371.006	UNDERSTANDING	예.	[2]	[41]	[13]
50	AH0001	381.363	382.938	UNDERSTANDING	어. 어.	[2]	[43]	[17]
51	AH0001	393.228	394.398	UNDERSTANDING	어.	[2]	[44]	[20]
52	AH0001	398.703	399.033	CONTINUER	어.	[2]	[44]	[28]
53	AH0001	402.773	403.718	UNDERSTANDING	어.	[2]	[44]	[37]
54	AH0001	404.878	405.568	CONTINUER	네.	[2]	[44]	[41]
55	AH0002	410.478	410.983	CONTINUER	네.	[3]	[46]	[4]
56	AH0002	412.403	412.623	CONTINUER	응.	[3]	[46]	[8]
57	AH0002	416.053	416.303	CONTINUER	응.	[3]	[46]	[16]
58	AH0002	420.003	420.458	CONTINUER	응.	[3]	[46]	[24]
59	AH0001	423.984	424.429	CONTINUER	예.	[4]	[47]	[2]
60	AH0001	428.739	429.164	CONTINUER	어.	[4]	[48]	[10]
61	AH0001	432.547	433.207	ASSESSMENT	아유.	[4]	[48]	[18]
62	AH0001	443.246	443.466	CONTINUER	응.	[4]	[49]	[23]
63	AH0001	445.857	446.082	CONTINUER	아.	[4]	[51]	[1]
64	AH0001	447.007	447.337	CONTINUER	예.	[4]	[51]	[2]
65	AH0001	449.657	450.837	UNDERSTANDING	어어. 어.	[4]	[51]	[9]
66	AH0001	454.077	454.687	CONTINUER	네.	[4]	[51]	[21]
67	AH0001	458.285	458.905	CONTINUER	네.	[4]	[51]	[32]
68	AH0001	470.249	471.334	CONTINUER	네네네.	[4]	[53]	[25]
69	AH0001	473.824	474.724	UNDERSTANDING	음.	[4]	[54]	[5]
70	AH0001	474.93	475.515	CONTINUER	으흠.	[4]	[54]	[7]
71	AH0002	478.89	479.025	CONTINUER	음.	[5]	[56]	[1]
72	AH0002	520.705	521.035	CONTINUER	으흠.	[7]	[64]	[4]
73	AH0002	529.983	530.203	CONTINUER	어.	[11]	[68]	[1]
74	AH0002	531.143	531.413	CONTINUER	예.	[11]	[68]	[5]
75	AH0001	547.199	547.964	CONTINUER	으으응.	[12]	[69]	[39]
76	AH0001	550.746	551.361	CONTINUER	네에.	[12]	[70]	[5]
77	AH0001	558.402	558.722	CONTINUER	응.	[12]	[72]	[5]
78	AH0001	562.869	563.374	CONTINUER	예.	[12]	[72]	[12]
79	AH0001	576.464	576.969	CONTINUER	응.	[12]	[75]	[14]
80	AH0001	580.242	581.172	ASSESSMENT	오!	[12]	[76]	[9]
81	AH0001	585.847	586.832	UNDERSTANDING	아.	[12]	[77]	[12]
82	AH0001	604.432	604.792	CONTINUER	으응.	[12]	[80]	[5]
83	AH0001	614.924	615.154	CONTINUER	어.	[14]	[84]	[2]
84	AH0001	619.375	619.965	AFFIRMATIVE	그쵸. 그쵸.	[14]	[85]	[4]
85	AH0001	623.283	624.168	UNDERSTANDING	아.	[14]	[85]	[11]
86	AH0001	636.07	636.485	CONTINUER	예.	[14]	[88]	[13]
87	AH0001	643.678	644.568	UNDERSTANDING	음.	[14]	[89]	[18]
88	AH0001	652.062	653.032	UNDERSTANDING	아.	[14]	[90]	[14]
89	AH0001	661.684	662.339	CONTINUER	예.	[14]	[92]	[14]
90	AH0001	673.881	675.321	UNDERSTANDING	아.	[14]	[93]	[13]
91	AH0001	677.191	678.076	UNDERSTANDING	예예. 어.	[14]	[93]	[20]
92	AH0001	680.268	681.488	UNDERSTANDING	어.	[14]	[94]	[6]
93	AH0001	686.979	687.689	UNDERSTANDING	음.	[14]	[95]	[18]
94	AH0001	696.987	697.912	CONTINUER	네.	[14]	[96]	[5]
95	AH0001	712.145	712.645	CONTINUER	예.	[16]	[98]	[21]
96	AH0002	716.176	716.531	CONTINUER	응.	[17]	[99]	[4]
