bid	speaker	start	end	category	text	respondee_uid	respondee_sid	respondee_wid
153	AH0002	522.436	522.691	CONTINUER	네.	[85]	[138]	[6]
154	AH0001	526.688	527.173	UNDERSTANDING	어. 네.	[86]	[140]	[1]
155	AH0001	531.858	532.283	ASSESSMENT	흠.	[86]	[140]	[8]
156	AH0001	537.318	537.678	CONTINUER	네.	[86]	[140]	[17]
157	AH0001	540.968	541.258	CONTINUER	네.	[86]	[142]	[3]
158	AH0001	542.309	542.519	CONTINUER	네.	[86]	[143]	[2]
159	AH0001	544.653	545.298	ASSESSMENT	음.	[86]	[143]	[4]
160	AH0002	551.702	552.362	CONTINUER	으음. 음.	[87]	[144]	[16]
161	AH0001	557.051	557.311	CONTINUER	음.	[]	[]	[]
162	AH0002	557.328	557.638	CONTINUER	음.	[89]	[147]	[8]
163	AH0001	560.406	560.676	CONTINUER	네.	[90]	[149]	[3]
164	AH0001	565.19	565.725	CONTINUER	아. 네.	[90]	[150]	[1]
165	AH0001	566.75	567.005	CONTINUER	네.	[90]	[150]	[4]
166	AH0001	569.578	570.088	UNDERSTANDING	어! 예.	[90]	[151]	[7]
167	AH0001	571.137	571.362	ASSESSMENT	허.	[90]	[152]	[2]
168	AH0001	575.16	575.53	CONTINUER	으흠.	[90]	[153]	[3]
169	AH0002	582.8	583.325	CONTINUER	음음.	[91]	[154]	[10]
170	AH0002	584.619	584.909	CONTINUER	으흠.	[91]	[155]	[3]
171	AH0002	587.284	587.644	CONTINUER	으흠.	[91]	[155]	[8]
172	AH0002	588.624	588.879	CONTINUER	예.	[91]	[155]	[11]
173	AH0002	591.455	591.805	CONTINUER	으흠.	[91]	[156]	[3]
174	AH0002	592.675	592.9	CONTINUER	네.	[91]	[156]	[4]
175	AH0001	597.69	597.935	CONTINUER	으흠.	[92]	[157]	[4]
176	AH0001	605.265	605.695	CONTINUER	네.	[92]	[158]	[14]
177	AH0001	608.359	609.109	REQUEST_CONFIRMATION	아, 그래요?	[92]	[159]	[4]
178	AH0001	612.739	612.939	CONTINUER	음.	[92]	[160]	[6]
179	AH0002	624.219	624.744	CONTINUER	음.	[93]	[163]	[11]
180	AH0002	628.376	628.496	CONTINUER	네.	[93]	[164]	[9]
181	AH0001	636.868	637.123	CONTINUER	아, 예.	[94]	[167]	[5]
182	AH0001	638.508	639.003	AFFIRMATIVE	아. 네.	[94]	[168]	[3]
183	AH0001	642.916	643.171	ASSESSMENT	허.	[94]	[169]	[5]
184	AH0001	643.187	643.705	REQUEST_CONFIRMATION	아. 정말요?	[94]	[169]	[5]
185	AH0002	649.927	650.187	CONTINUER	음.	[95]	[172]	[6]
186	AH0002	661.256	661.461	CONTINUER	음.	[95]	[175]	[7]
187	AH0002	663.431	663.956	CONTINUER	네.	[95]	[175]	[14]
188	AH0001	671.933	672.163	CONTINUER	네.	[96]	[178]	[5]
189	AH0001	675.678	676.003	CONTINUER	네.	[96]	[178]	[11]
190	AH0002	679.751	679.976	CONTINUER	음.	[97]	[179]	[3]
191	AH0002	684.252	684.487	CONTINUER	예.	[97]	[180]	[5]
192	AH0002	686.732	686.967	CONTINUER	네.	[97]	[180]	[10]
193	AH0002	688.517	689.002	CONTINUER	응. 응.	[97]	[181]	[2]
194	AH0002	690.769	691.049	CONTINUER	네.	[97]	[182]	[3]
195	AH0002	695.961	696.636	CONTINUER	음음.	[97]	[183]	[11]
196	AH0001	701.602	701.912	CONTINUER	네.	[98]	[185]	[2]
197	AH0001	703.309	704.094	AFFIRMATIVE	맞습니다.	[98]	[185]	[5]
198	AH0001	708.489	708.953	ASSESSMENT	음.	[98]	[186]	[8]
199	AH0001	709.314	709.874	CONTINUER	네.	[98]	[186]	[8]
200	AH0001	714.026	714.356	CONTINUER	어.	[98]	[187]	[10]
201	AH0001	715.811	716.136	CONTINUER	네.	[98]	[187]	[11]
202	AH0001	719.986	720.691	AFFIRMATIVE	어어. 네.	[98]	[188]	[4]
203	AH0001	723.261	723.621	CONTINUER	아.	[98]	[188]	[12]
204	AH0001	726.211	726.616	CONTINUER	네.	[98]	[188]	[17]
205	AH0002	731.885	732.43	UNDERSTANDING	음음. 음.	[99]	[189]	[4]
206	AH0002	734.06	734.365	CONTINUER	으흠.	[99]	[189]	[10]
207	AH0002	735.165	735.49	CONTINUER	음.	[99]	[189]	[13]
208	AH0002	736.315	737.395	AFFIRMATIVE	예. 맞아요.	[99]	[189]	[15]
209	AH0002	739.654	739.874	CONTINUER	음.	[101]	[191]	[5]
210	AH0002	742.108	742.568	CONTINUER	네. 예.	[103]	[193]	[1]
211	AH0001	744.638	745.318	CONTINUER	아.	[104]	[194]	[4]
212	AH0002	748.766	749.481	AFFIRMATIVE	으음. 음.	[105]	[195]	[6]
213	AH0001	751.387	752.247	AFFIRMATIVE	아. 맞습니다.	[106]	[196]	[2]
214	AH0001	754.272	754.562	CONTINUER	음.	[106]	[197]	[6]
215	AH0001	755.962	756.187	CONTINUER	네.	[106]	[197]	[10]
216	AH0001	760.457	760.837	CONTINUER	네.	[106]	[197]	[17]
217	AH0002	766.276	766.621	CONTINUER	네네.	[107]	[198]	[9]
218	AH0002	768.206	768.481	CONTINUER	음.	[107]	[198]	[13]
219	AH0001	772.32	772.96	UNDERSTANDING	아. 네.	[108]	[199]	[6]
220	AH0001	776.885	777.104	ASSESSMENT	아우.	[108]	[199]	[15]
221	AH0002	777.449	777.874	CONTINUER	음음.	[109]	[200]	[2]
222	AH0001	782.305	783.42	CONTINUER	아. 네.	[110]	[201]	[10]
223	AH0001	784.325	784.72	CONTINUER	음.	[110]	[201]	[12]
224	AH0002	791.56	791.83	CONTINUER	네.	[111]	[203]	[6]
225	AH0002	792.575	792.925	CONTINUER	네네네.	[111]	[203]	[8]
226	AH0002	795.334	795.634	CONTINUER	음.	[111]	[204]	[7]
227	AH0002	796.189	796.424	CONTINUER	음.	[111]	[204]	[10]
228	AH0002	797.148	797.314	CONTINUER	음.	[111]	[204]	[10]
229	AH0001	802.496	802.791	CONTINUER	음.	[112]	[205]	[7]
230	AH0001	805.227	805.727	ASSESSMENT	아.	[112]	[206]	[3]
231	AH0001	809.552	809.947	CONTINUER	음.	[112]	[206]	[9]
232	AH0001	812.667	813.267	CONTINUER	으음.	[112]	[206]	[14]
233	AH0001	814.322	814.467	CONTINUER	네.	[112]	[206]	[16]
234	AH0002	816.618	817.018	CONTINUER	예.	[113]	[207]	[1]
235	AH0002	822.631	822.901	CONTINUER	네.	[113]	[208]	[14]
236	AH0002	831.933	832.173	CONTINUER	네.	[115]	[210]	[11]
237	AH0002	833.213	833.773	CONTINUER	어.	[115]	[210]	[15]
238	AH0002	835.003	835.358	CONTINUER	예.	[115]	[210]	[21]
239	AH0001	840.875	841.638	AFFIRMATIVE	네. 알겠습니다.	[]	[]	[]
240	AH0002	847.358	847.973	CONTINUER	으흠.	[117]	[213]	[13]
241	AH0002	848.528	848.783	CONTINUER	네.	[117]	[213]	[15]
242	AH0001	856.83	857.59	UNDERSTANDING	아. 어.	[118]	[215]	[7]
243	AH0002	864.601	865.036	CONTINUER	음.	[119]	[218]	[4]
244	AH0002	870.955	871.545	CONTINUER	음.	[119]	[219]	[7]
245	AH0002	875.54	875.78	CONTINUER	음.	[121]	[221]	[1]
246	AH0002	877.235	878.21	CONTINUER	음. 음.	[121]	[221]	[7]
247	AH0002	879.76	880.25	CONTINUER	음음.	[121]	[221]	[11]
248	AH0002	881.17	881.43	CONTINUER	음.	[121]	[221]	[16]
249	AH0001	884.527	884.772	CONTINUER	네.	[122]	[222]	[8]
250	AH0001	895.184	895.459	CONTINUER	네.	[124]	[225]	[2]
251	AH0001	896.719	896.949	CONTINUER	음.	[124]	[225]	[5]
252	AH0001	897.599	898.079	ASSESSMENT	아.	[124]	[225]	[7]
253	AH0001	900.679	901.174	ASSESSMENT	어.	[124]	[225]	[13]
254	AH0001	901.185	901.855	CONTINUER	음. 음음.	[124]	[225]	[13]
255	AH0002	908.288	908.583	CONTINUER	으음.	[125]	[227]	[6]
256	AH0002	909.643	910.133	AFFIRMATIVE	네네네.	[125]	[227]	[8]
257	AH0001	912.611	913.041	CONTINUER	에.	[126]	[228]	[5]
258	AH0001	915.276	915.841	CONTINUER	음. 음.	[126]	[228]	[11]
259	AH0001	917.006	917.606	CONTINUER	으흠.	[126]	[229]	[2]
260	AH0001	921.436	921.771	ASSESSMENT	어우.	[126]	[229]	[8]
261	AH0002	924.398	924.608	CONTINUER	네.	[127]	[231]	[2]
262	AH0002	928.064	928.229	CONTINUER	음.	[127]	[232]	[4]
263	AH0002	932.341	932.666	CONTINUER	네.	[127]	[233]	[7]
264	AH0002	935.501	936.096	ASSESSMENT	크.	[127]	[234]	[8]
265	AH0001	940.405	941.11	ASSESSMENT	아.	[128]	[235]	[10]
266	AH0002	941.396	941.556	CONTINUER	음.	[129]	[236]	[1]
267	AH0002	942.556	943.156	CONTINUER	음음.	[129]	[236]	[5]
268	AH0002	946.838	947.133	CONTINUER	네.	[129]	[237]	[10]
269	AH0001	949.464	949.659	CONTINUER	음.	[130]	[238]	[6]
270	AH0001	951.902	952.702	AFFIRMATIVE	아. 맞습니다.	[130]	[240]	[1]
271	AH0001	967.827	968.062	CONTINUER	아.	[130]	[242]	[10]
272	AH0002	968.062	968.457	CONTINUER	음음.	[]	[]	[]
273	AH0002	969.132	969.312	CONTINUER	음.	[131]	[243]	[4]
274	AH0002	970.542	970.807	CONTINUER	음.	[131]	[243]	[8]
275	AH0002	972.442	973.987	UNDERSTANDING	음음. 네.	[131]	[243]	[13]
276	AH0001	974.809	975.039	CONTINUER	네.	[132]	[244]	[1]
277	AH0001	979.135	979.425	CONTINUER	음.	[132]	[245]	[6]
278	AH0001	981.375	981.62	CONTINUER	아.	[132]	[245]	[12]
279	AH0002	990.144	990.479	CONTINUER	음.	[135]	[249]	[3]
280	AH0002	991.854	992.519	AFFIRMATIVE	그렇죠.	[135]	[249]	[8]
281	AH0002	993.054	993.389	CONTINUER	음.	[135]	[249]	[12]
282	AH0002	1002.187	1002.497	CONTINUER	음.	[139]	[254]	[9]
283	AH0002	1007.196	1007.441	CONTINUER	음.	[139]	[255]	[10]
284	AH0002	1021.827	1023.472	UNDERSTANDING	아. 네.	[139]	[258]	[1]
285	AH0002	1024.347	1024.651	CONTINUER	음.	[139]	[258]	[6]
286	AH0001	1028.7	1029.08	CONTINUER	음.	[140]	[259]	[9]
287	AH0001	1031.45	1032.04	ASSESSMENT	헤.	[140]	[259]	[15]
288	AH0001	1032.37	1032.705	CONTINUER	아.	[140]	[259]	[17]
289	AH0002	1035.885	1036.05	CONTINUER	음.	[141]	[260]	[10]
290	AH0002	1042.498	1042.788	CONTINUER	예.	[143]	[262]	[4]
291	AH0001	1044.926	1045.411	CONTINUER	음.	[144]	[263]	[4]
292	AH0001	1046.911	1047.436	ASSESSMENT	으음.	[144]	[263]	[6]
293	AH0002	1051.041	1051.521	CONTINUER	아.	[]	[]	[]
294	AH0001	1057.97	1058.445	ASSESSMENT	아.	[148]	[267]	[8]
295	AH0002	1063.352	1063.532	CONTINUER	음.	[149]	[269]	[6]
296	AH0002	1067.452	1068.392	UNDERSTANDING	음음. 음.	[149]	[269]	[17]
297	AH0002	1071.41	1071.88	CONTINUER	아.	[149]	[270]	[9]
298	AH0002	1082.019	1082.419	CONTINUER	음.	[149]	[271]	[14]
299	AH0002	1091.358	1092.383	ASSESSMENT	아.	[149]	[274]	[10]
300	AH0001	1093.874	1094.149	ASSESSMENT	음.	[150]	[275]	[3]
301	AH0001	1095.155	1095.93	CONTINUER	네.	[150]	[276]	[4]
302	AH0002	1098.866	1099.021	CONTINUER	음.	[151]	[277]	[4]
303	AH0002	1100.624	1101.208	UNDERSTANDING	음!	[151]	[277]	[8]
304	AH0002	1104.321	1104.951	CONTINUER	예.	[151]	[278]	[6]
305	AH0002	1106.231	1107.166	UNDERSTANDING	음음. 음.	[151]	[279]	[4]
306	AH0002	1109.696	1109.906	CONTINUER	네.	[151]	[279]	[12]
307	AH0002	1111.076	1111.466	CONTINUER	음.	[151]	[279]	[16]
308	AH0002	1112.684	1112.819	CONTINUER	예.	[153]	[281]	[1]
309	AH0002	1115.592	1115.742	CONTINUER	네.	[153]	[282]	[1]
310	AH0001	1121.625	1122.135	REQUEST_CONFIRMATION	어우 정말요?	[154]	[283]	[9]
311	AH0001	1125.344	1125.655	CONTINUER	음.	[154]	[284]	[4]
312	AH0001	1126.325	1126.695	CONTINUER	네.	[154]	[284]	[6]
313	AH0001	1130.561	1131.211	UNDERSTANDING	어. 네.	[154]	[285]	[4]
314	AH0001	1137.737	1138.002	CONTINUER	음.	[154]	[286]	[9]
315	AH0001	1141.262	1141.962	AFFIRMATIVE	아. 네.	[154]	[286]	[17]
316	AH0001	1143.986	1144.261	CONTINUER	네.	[154]	[288]	[1]
317	AH0001	1146.866	1147.386	CONTINUER	음.	[154]	[288]	[6]
318	AH0001	1154.32	1154.605	CONTINUER	네.	[156]	[290]	[4]
319	AH0001	1157.619	1157.968	CONTINUER	으흠.	[156]	[291]	[6]
320	AH0001	1165.792	1166.112	CONTINUER	음.	[156]	[292]	[8]
321	AH0001	1173.975	1174.745	AFFIRMATIVE	그렇죠.	[158]	[296]	[8]
322	AH0001	1177.96	1178.41	CONTINUER	으음. 음.	[158]	[296]	[14]
323	AH0001	1178.891	1179.561	AFFIRMATIVE	맞습니다.	[158]	[296]	[16]
324	AH0001	1188.035	1188.82	CONTINUER	음음.	[160]	[299]	[5]
325	AH0002	1192.549	1193.024	CONTINUER	음음.	[161]	[300]	[6]
326	AH0002	1195.534	1195.994	CONTINUER	예.	[161]	[300]	[15]
327	AH0002	1198.118	1198.328	CONTINUER	음.	[161]	[301]	[6]
328	AH0002	1200.911	1201.39	AFFIRMATIVE	그랬었죠.	[161]	[301]	[11]
329	AH0002	1202.01	1202.29	CONTINUER	음.	[161]	[302]	[2]
330	AH0001	1204.619	1204.919	CONTINUER	네.	[162]	[303]	[3]
331	AH0001	1207.449	1207.984	UNDERSTANDING	음.	[162]	[303]	[9]
332	AH0002	1210.795	1211.13	CONTINUER	음.	[163]	[305]	[4]
333	AH0001	1212.877	1213.144	CONTINUER	아.	[164]	[306]	[4]
334	AH0002	1213.445	1213.54	CONTINUER	예.	[165]	[307]	[1]
335	AH0002	1220.626	1221.051	CONTINUER	음.	[167]	[311]	[1]
336	AH0002	1229.286	1229.989	CONTINUER	음음음.	[169]	[314]	[10]
337	AH0001	1233.775	1233.99	CONTINUER	음.	[170]	[315]	[7]
338	AH0001	1237.008	1237.438	ASSESSMENT	아.	[170]	[315]	[15]
339	AH0002	1240.241	1240.471	CONTINUER	음.	[171]	[317]	[5]
340	AH0001	1240.793	1241.023	CONTINUER	네.	[172]	[318]	[1]
341	AH0001	1243.233	1243.578	CONTINUER	음.	[172]	[318]	[5]
342	AH0002	1248.398	1248.878	CONTINUER	음음.	[173]	[320]	[1]
343	AH0001	1255.51	1256.0	AFFIRMATIVE	그렇죠.	[174]	[321]	[3]
344	AH0001	1256.01	1256.235	CONTINUER	네.	[174]	[322]	[1]
345	AH0002	1270.226	1270.506	CONTINUER	네.	[177]	[325]	[8]
346	AH0002	1272.637	1272.852	CONTINUER	음.	[177]	[326]	[4]
347	AH0002	1277.93	1278.18	CONTINUER	예.	[179]	[328]	[3]
348	AH0001	1278.377	1278.497	CONTINUER	네.	[180]	[329]	[1]
349	AH0001	1282.422	1283.287	AFFIRMATIVE	아. 맞아요.	[180]	[329]	[7]
350	AH0001	1284.542	1285.042	CONTINUER	으음.	[180]	[329]	[11]
351	AH0002	1291.631	1291.911	CONTINUER	음.	[181]	[331]	[5]
352	AH0002	1293.016	1293.451	CONTINUER	음음.	[181]	[331]	[7]
353	AH0002	1296.226	1296.511	CONTINUER	으음.	[181]	[331]	[13]
354	AH0002	1299.321	1299.726	CONTINUER	음음.	[181]	[331]	[21]
355	AH0002	1301.2	1301.525	CONTINUER	음.	[181]	[332]	[4]
